ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,df_resid,beta,se,t,p,r_squared,adj_r_squared,p_two_tailed
0.005879729370198105,0.014048404436332453,95.0,two-sided,student_t,ok,C2PAGE,PA_score,1168,1085,0.00996406690326528,0.0020815593535139084,4.786828147102701,9.643970934970751e-07,0.10407492639605276,0.03636446000386506,1.9287941869941502e-06
-0.004536236410434468,-0.0016641170411608559,95.0,two-sided,student_t,ok,C2PAGE,NA_score,1168,1085,-0.0031001767257976616,0.0007318796364303355,-4.23591062174983,1.2346769165559342e-05,0.10885188909390431,0.0415024466106787,2.4693538331118685e-05
-0.031986507876798305,-0.01477640122735801,95.0,two-sided,student_t,ok,C2PAGE,NA_score_log,1168,1085,-0.023381454552078157,0.00438551640028292,-5.331516842707455,5.922652365424765e-08,0.09936618406743192,0.03129984959142218,1.184530473084953e-07
