ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,r,p,p_two_tailed
-0.1807115380556284,0.13860007094809432,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg_vs_neu,neg_persist_crossrun_mean_z_L,151,-0.021606739500979053,0.3961471659550305,0.792294331910061
-0.17166159661208366,0.1477484831505974,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg_vs_neu,neg_persist_crossrun_mean_z_L,151,-0.012269546003341736,0.44057030388462126,0.8811406077692425
