ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,n_groups,beta,se,z,p,p_two_tailed,re_var,log_likelihood,converged,degenerate_re,optimizer
-0.468522085734282,0.15515404372830177,95.0,two-sided,wald_normal,ok,l_amyg-ant_vmPFC_neg_vs_neu,C5SPGP,127,,-0.15668402100299011,0.15910397700724643,-0.9847900973327266,0.8376364070911732,0.3247271858176537,0.07986927699340676,-120.88128547374828,True,False,powell
-0.46675581249610915,-0.03503648846175483,95.0,two-sided,wald_normal,ok,l_amyg-ant_vmPFC_neg_vs_neu,C5SPGN,127,,-0.250896150478932,0.11013450436837138,-2.2780885238267325,0.011360651935122257,0.022721303870244514,1.6768103902310598e-11,-74.92290634889349,True,False,powell
-0.2639663843954931,-0.014039683025689184,95.0,two-sided,wald_normal,ok,l_amyg-ant_vmPFC_neg_vs_neu,C5SPGN_log,127,,-0.13900303371059114,0.06375798314183165,-2.180166731456585,0.014622552345926132,0.029245104691852264,5.99284955445869e-11,-10.867430860213688,True,False,powell
-0.24024179785895947,0.38089379215038344,95.0,two-sided,wald_normal,ok,l_amyg-post_vmPFC_neg_vs_neu,C5SPGP,127,,0.070325997145712,0.1584558682988007,0.4438207174069316,0.32858610433077906,0.6571722086615581,0.07852789056387356,-121.2824967009663,True,False,powell
-0.4630528960199207,-0.03568775897553447,95.0,two-sided,wald_normal,ok,l_amyg-post_vmPFC_neg_vs_neu,C5SPGN,127,,-0.24937032749772758,0.10902372197024739,-2.2873033775693408,0.011089060744224999,0.022178121488449998,1.1316159625992844e-10,-74.91583997958202,True,False,powell
-0.25277625659371517,-0.0028063663903744873,95.0,two-sided,wald_normal,ok,l_amyg-post_vmPFC_neg_vs_neu,C5SPGN_log,127,,-0.1277913114920448,0.06376900090386131,-2.0039723012863897,0.022536513804545022,0.045073027609090044,2.3865575930463126e-11,-11.214767769424498,True,False,powell
