moderator_ci_low,moderator_ci_high,moderator_ci_level,moderator_ci_sidedness,moderator_ci_method,moderator_ci_status,predictor_ci_low,predictor_ci_high,predictor_ci_level,predictor_ci_sidedness,predictor_ci_method,predictor_ci_status,interaction_ci_low,interaction_ci_high,interaction_ci_level,interaction_ci_sidedness,interaction_ci_method,interaction_ci_status,predictor,moderator,outcome,n,n_groups,beta_interaction,se_interaction,p_interaction,beta_predictor,p_predictor,beta_moderator,p_moderator,re_var,log_likelihood,converged,optimizer,inference_note
-0.1870542389360617,0.010437826292303387,95.0,two-sided,wald_normal,ok,-1.4254932785637189,0.33630229463148953,95.0,two-sided,wald_normal,ok,-0.456402015439846,1.3386877876291918,95.0,two-sided,wald_normal,ok,neg_persist_crossrun_mean_z_R,C5SES,PA_score,80,,0.44114288609467295,0.4579394869570251,0.3353862808212824,-0.5445954919661147,0.2256256296918644,-0.08830820632187916,0.07963832908338397,0.43934134591133744,-83.18992891574459,True,lbfgs,
-0.029306467178691824,0.0333496029702729,95.0,two-sided,wald_normal,ok,-0.3571516502333701,0.2623123055629644,95.0,two-sided,wald_normal,ok,-0.40470279904851625,0.16864170748792962,95.0,two-sided,wald_normal,ok,neg_persist_crossrun_mean_z_R,C5SES,NA_score,80,,-0.1180305457802933,0.14626404134435994,0.419684349025665,-0.04741967233520282,0.7641248077053269,0.0020215678957905387,0.8993562648763493,0.012515496175006862,9.280052695949195,True,powell,
-0.31685269216559914,0.2389374855661977,95.0,two-sided,wald_normal,ok,-2.218676712725085,3.392939504430823,95.0,two-sided,wald_normal,ok,-2.705710833239245,2.3711190384303378,95.0,two-sided,wald_normal,ok,neg_persist_crossrun_mean_z_R,C5SES,NA_score_log,80,,-0.16729589740445372,1.2951334595214425,0.8972209903787565,0.5871313958528689,0.681707891377199,-0.03895760329970073,0.7834977424626139,0.11505453733717898,-141.10676425048274,True,lbfgs,
