ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,r,p,p_two_tailed
-0.2547470034515024,0.18133399753326762,95.0,two-sided,fisher_z,ok,neg_persist_crossrun_mean_z_R,PA_score,81,-0.03854142203400683,0.7326456285282896,0.7326456285282896
-0.2682143879900922,0.16731751677068446,95.0,two-sided,fisher_z,ok,neg_persist_crossrun_mean_z_R,NA_score,81,-0.052966965334983115,0.6386241967264906,0.6386241967264906
