ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,n_groups,beta,se,z,p,p_two_tailed,re_var,log_likelihood,converged,degenerate_re,optimizer
-1.5990028656512212,0.09936058657161984,95.0,two-sided,wald_normal,ok,neg_persist_crossrun_mean_z_R,PA_score,81,,-0.7498211395398007,0.43326394403655255,-1.7306336007423262,0.0835171348212349,0.0835171348212349,0.4262151106140132,-83.40234895198253,True,False,lbfgs
-0.33986420008731943,0.27224291689227853,95.0,two-sided,wald_normal,ok,neg_persist_crossrun_mean_z_R,NA_score,81,,-0.03381064159752047,0.1561526440811721,-0.2165230169265968,0.828580085750477,0.828580085750477,0.01030402771698689,14.050189351598846,True,False,powell
