ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,r,p,p_two_tailed
-0.22583416152315533,0.12161954368150758,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg_vs_neu,pos_persist_crossrun_mean_z_L,127,-0.05373359711904726,0.5485106884674844,0.5485106884674844
-0.24948259333323405,0.09685436366759283,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg_vs_neu,pos_persist_crossrun_mean_z_L,127,-0.07868801288051186,0.37920308725475466,0.37920308725475466
