ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,df_resid,beta,se,t,p,p_two_tailed,r_squared,adj_r_squared
-0.10715173225134494,0.12211933364786301,95.0,two-sided,student_t,ok,C5SER,PA_score,135,111,0.007483800698259033,0.05785095684657093,0.12936347307283352,0.8973041709683012,0.8973041709683012,0.1401300176325797,-0.03804123997508402
-0.021187156905111283,0.06836336208659874,95.0,two-sided,student_t,ok,C5SER,NA_score,135,111,0.023588102590743724,0.022595887490028648,1.043911313558847,0.29879457296595474,0.29879457296595474,0.2122351591009478,0.049004606482225155
-0.02413794618659945,0.4796065752202816,95.0,two-sided,student_t,ok,C5SER,NA_score_log,135,111,0.2277343145168411,0.12710763329559188,1.791665131449969,0.07591139268706329,0.07591139268706329,0.197477442982112,0.03118898522164859
-0.17628676190906561,0.05813284094756674,95.0,two-sided,student_t,ok,C5SES,PA_score,135,111,-0.05907696048074944,0.05915006446915194,-0.9987640928364393,0.32008129778493566,0.32008129778493566,0.14766014810794892,-0.028950812194007636
-0.05328684660576611,0.03908994779501169,95.0,two-sided,student_t,ok,C5SES,NA_score,135,111,-0.007098449405377212,0.023309029098566306,-0.30453646848009747,0.7612894363430168,0.7612894363430168,0.2051653170705331,0.040469842229292174
-0.3297800766331202,0.19435533125895071,95.0,two-sided,student_t,ok,C5SES,NA_score_log,135,111,-0.06771237268708476,0.13225277574735086,-0.5119920720336268,0.6096737141480573,0.6096737141480573,0.17621433539378561,0.0055200084933987315
