fc_var,condition,seed_target,persistence_var,n,n_groups,beta_fc,se_fc,z_fc,p_fc,group_var,log_likelihood,converged,degenerate_re,optimizer,tier
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,148,8,0.048650612724399245,0.0383561105916041,1.26839275343649,0.2046577281753763,4.495956174034197e-10,74.30791388731313,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,148,8,0.059369023776977246,0.05235346814180713,1.1340036464474033,0.2567930184447955,4.5733038621851985e-12,90.95784632323273,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,148,8,0.04346460887056345,0.028276862835577923,1.5371085938103544,0.12426671884309637,2.6158705208495738e-12,117.39400826529959,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,148,8,0.05944302439654729,0.0405004253674694,1.4677135821959266,0.14218203979431143,2.1599531036145823e-05,68.53046240531603,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,148,8,0.04984257154896264,0.03688992340244001,1.351116157255721,0.17665822652362007,2.9110603502192455e-11,79.86431612659305,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,148,8,0.044681161421601674,0.029023527793388067,1.5394807185286628,0.12368698153652913,2.5414562223182772e-09,114.61888891461643,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_concat_z_L,146,8,0.1269813173067112,0.09404166256144085,1.350266614265243,0.17693047729876654,1.2877811931224335e-11,-49.35864773183022,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_concat_z_R,146,8,0.07907888518390295,0.07857321274344797,1.0064356849210947,0.31420603506079825,8.745616538348664e-12,-38.89286949029224,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_concat_z_bilateral,146,8,0.09282325573453121,0.08289455146710396,1.119775112980343,0.2628096071253565,7.302278618982047e-12,-26.45178741658964,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,148,8,0.01585225914100743,0.03579132102722041,0.44290790856675266,0.6578323468210199,1.8746374798059157e-12,73.5283610394959,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,148,8,-0.03214726434661644,0.030972631522225545,-1.03792486355407,0.2993050370073016,4.890068164106336e-11,89.8870944437376,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,148,8,-0.005203516216904975,0.02632806265916791,-0.1976414400203889,0.8433256098349426,1.0333044839955108e-12,116.1564584839752,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,148,8,0.010317184073384859,0.037514993075012486,0.2750149534282281,0.7833047499434327,0.00047475700388608446,67.42031662362518,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,148,8,-0.03748175878059691,0.034303827853600845,-1.0926407088024865,0.274551581645051,1.0411450214865254e-08,79.47674742078789,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,148,8,-0.008435755839410575,0.026898694136609964,-0.3136120956864314,0.7538156716782747,0.00013202623001502698,113.39549174530467,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_concat_z_L,146,8,-0.050943293957560795,0.09050622091086244,-0.5628706341383286,0.5735229779987605,1.511494673968908e-11,-50.17595894683848,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_concat_z_R,146,8,0.0031359282066723716,0.0828756637233978,0.03783895133725515,0.9698160879211724,8.803072317917471e-12,-39.372999747993504,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_concat_z_bilateral,146,8,-0.005770136580941638,0.08275357262441929,-0.06972673683986617,0.944411160647294,7.373910053296576e-12,-27.199584411859462,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,148,8,-0.004678885948176616,0.03282971410101148,-0.14251985057745173,0.8866694009202383,1.8959681668628024e-12,73.3509921778053,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,148,8,-0.011383352983689124,0.02862405794002324,-0.39768480791720623,0.6908625373130666,2.0842273814588326e-12,89.36287532104657,True,False,powell,sensitivity
