persistence_var,affect_var,moderator,n,beta_interaction,se_interaction,t_interaction,p_interaction,beta_persistence,p_persistence,beta_moderator,p_moderator,r_squared,adj_r_squared
neg_persist_crossrun_mean_z_bilateral,PA_score,C5SER,94,-1.14755916361234,0.8641799046574373,-1.3279169735695655,0.18907373672600905,-1.8723994527116339,0.11826333494661644,0.0337910527437379,0.2566386500533815,0.35791547244916255,0.036873208673743774
neg_persist_crossrun_mean_z_bilateral,NA_score,C5SER,94,0.14822204823595253,0.2753718883745417,0.5382613639717327,0.5923238234986175,0.30500904314832306,0.421154107310163,-0.003856315934108079,0.683184353417269,0.5334188221340261,0.3001282332010392
neg_persist_crossrun_mean_z_bilateral,NA_score_log,C5SER,94,-1.4427029881602988,1.8923063424273423,-0.7624045619958564,0.44870945156243525,-0.14687754866233904,0.9549288012900861,0.06456162825880046,0.32167887725199884,0.4094644342161581,0.11419665132423718
neg_persist_crossrun_mean_z_bilateral,C5SPGP,C5SER,94,-1.3342987840041554,0.755328004682471,-1.7665157067293902,0.0822316975534089,-2.8098464268766996,0.008464599510645118,0.04319851787784307,0.09904756514699206,0.45668306203143294,0.18502459304714947
neg_persist_crossrun_mean_z_bilateral,C5SPGN,C5SER,94,-0.6496158739979239,0.44743645846604374,-1.4518617374744478,0.15158184409004333,-1.0086821174935732,0.10437372209141722,0.01963818605391807,0.20352250007405787,0.38641699510615724,0.07962549265923591
neg_persist_crossrun_mean_z_bilateral,C5SPGN_log,C5SER,94,-0.33184926240812435,0.21329009543856153,-1.5558587553059346,0.1248319245427496,-0.5483733453872247,0.06484984990063847,0.009862739237438578,0.18066154731323877,0.41022915011708294,0.11534372517562441
pos_persist_crossrun_mean_z_L,PA_score,C5SER,94,-1.2726505849836975,0.5321775758097043,-2.3914021237128775,0.019832043789333863,-1.027675943050883,0.19797756767039093,0.03856812721512959,0.04993196183190387,0.3887422799999618,0.0831134199999427
pos_persist_crossrun_mean_z_L,NA_score,C5SER,94,0.16051129522200436,0.17312338004505035,0.92714973090426,0.35744406115556604,0.26558275273774395,0.3052687273214492,-0.004369985125394768,0.4887479384613903,0.537057777982517,0.30558666697377546
pos_persist_crossrun_mean_z_L,NA_score_log,C5SER,94,0.20537771085990436,1.2020282546308327,0.17085930390461582,0.8648907783369453,0.04645930334206738,0.9793048632489534,0.01001408532442628,0.8189568557026013,0.4018365697881585,0.10275485468223777
pos_persist_crossrun_mean_z_L,C5SPGP,C5SER,94,-1.1033748282016735,0.4843493538691923,-2.2780557450679715,0.026181422630910594,-1.266695329369094,0.08294423406954578,0.03600990283523461,0.044467960542912,0.4391756561802067,0.15876348427031006
pos_persist_crossrun_mean_z_L,C5SPGN,C5SER,94,-0.22440720675270226,0.2873344745433252,-0.7809964575582643,0.43777654475605066,-0.3721543073035665,0.3861488019911562,0.0056388522378000416,0.590127346291881,0.364795752764003,0.047193629146004445
pos_persist_crossrun_mean_z_L,C5SPGN_log,C5SER,94,-0.0934542982391052,0.1375511899263698,-0.67941468401059,0.49940389205965674,-0.20641313360651448,0.3158429723381425,0.0019983169506629646,0.6899182116106926,0.3842591504769868,0.07638872571548017
pos_persist_crossrun_mean_z_R,PA_score,C5SER,94,0.02295185180521525,0.41363000033764824,0.05548884700451984,0.9559274437862427,1.0750171761797864,0.14737399149458477,-0.008569548272012669,0.8785994843582026,0.3598044593669252,0.03970668905038777
pos_persist_crossrun_mean_z_R,NA_score,C5SER,94,-0.16775691572059928,0.12958058313228102,-1.2946146071078128,0.20025408976110018,-0.38397131407566154,0.09940345388493034,0.023797199221663623,0.17889295159290033,0.5503520941230832,0.3255281411846247
pos_persist_crossrun_mean_z_R,NA_score_log,C5SER,94,-1.685147809766083,0.8877574071475961,-1.8982075465644805,0.06232604845320367,-1.4855341761142822,0.3484981005191782,0.24262049082200468,0.04736590719333251,0.43433867894426015,0.15150801841639017
pos_persist_crossrun_mean_z_R,C5SPGP,C5SER,94,-0.4167439831508232,0.3793745940708152,-1.0985026136806424,0.27623272117169534,-0.4716749280924879,0.4853804985144715,0.05451130617321462,0.291576671333747,0.4034823978075338,0.10522359671130066
pos_persist_crossrun_mean_z_R,C5SPGN,C5SER,94,-0.08458147024315371,0.21425864837309458,-0.39476338941459965,0.6943723043835237,-0.6357826241783469,0.09893811884312796,0.009873848542710742,0.7341348888336902,0.38766087167331775,0.08149130750997657
