persistence_var,affect_var,n,beta_persistence,se_persistence,t_persistence,p_persistence,r_squared,adj_r_squared,f_stat,f_pvalue
neg_persist_crossrun_mean_z_bilateral,NA_score_log,83,2.724901162935259,2.331551986876028,1.1687070150154648,0.2476552634704206,0.3750554510959563,0.05101012944200767,1.1574166514166868,0.3158829569342953
neg_persist_crossrun_mean_z_bilateral,C5SPGP,83,-2.160286271368185,0.8950973086404262,-2.413465274126976,0.019223944770056303,0.47872118354458704,0.20842846390103953,1.7711212650340993,0.03581235431516973
neg_persist_crossrun_mean_z_bilateral,C5SPGN,83,-0.38485040692725137,0.5403376784166464,-0.7122405530833608,0.47938196696569024,0.299767553223539,-0.06331593769758892,0.8256160379615195,0.7043785540320456
neg_persist_crossrun_mean_z_bilateral,C5SPGN_log,83,-0.2390667965932456,0.2542466073577787,-0.9402949328516628,0.35125364441134166,0.34546857427170685,0.006081909079258541,1.0179202947641146,0.4647090367229699
pos_persist_crossrun_mean_z_L,PA_score,83,0.36514422403946556,0.5906080231184438,0.6182513778114347,0.5390087013840082,0.34904021746769387,0.011505515413905432,1.0340869111943103,0.4458143466422173
pos_persist_crossrun_mean_z_L,NA_score,83,0.06630273631955194,0.1500630859929011,0.4418324192179312,0.6603748686764797,0.32308271634250496,-0.02791143073915925,0.920478928292029,0.5847008909087783
pos_persist_crossrun_mean_z_L,NA_score_log,83,-0.20138512781104456,1.3410936335315995,-0.15016485260669118,0.881194051180004,0.3595155580958145,0.02741251414549606,1.0825421947942064,0.3915806140621726
pos_persist_crossrun_mean_z_L,C5SPGP,83,-0.14117634875152918,0.5349517556650223,-0.26390482367148527,0.7928577997549948,0.42323630701332815,0.12417365139060932,1.4152094855576358,0.1357295655012241
pos_persist_crossrun_mean_z_L,C5SPGN,83,-0.07828357457833623,0.30825981753671133,-0.2539532242765091,0.8004961904634713,0.2940325695214626,-0.07202461665259396,0.803242172608662,0.7317037772601622
pos_persist_crossrun_mean_z_L,C5SPGN_log,83,-0.0774754219717238,0.14525168307150552,-0.5333874302412294,0.5959540926063606,0.33823830907053476,-0.004897382522521365,0.9857275630530169,0.5033499546459117
pos_persist_crossrun_mean_z_R,PA_score,83,0.8503210469691259,0.6289546435156237,1.3519592481520544,0.18202400435134158,0.36589563545478465,0.037100779764672964,1.1128386868669273,0.3597006457767452
pos_persist_crossrun_mean_z_R,NA_score,83,-0.14977517275458643,0.1609231058631648,-0.9307250935235017,0.3561381861524274,0.3313616501886092,-0.015339716380260215,0.9557552468510015,0.5403279066253547
pos_persist_crossrun_mean_z_R,NA_score_log,83,0.37138643426546336,1.4464436321440433,0.25675831813436273,0.7983411080740177,0.36002939814470947,0.028192789775299487,1.0849598539288186,0.3889766858654941
pos_persist_crossrun_mean_z_R,C5SPGP,83,-0.010091759526669908,0.577577098833996,-0.017472575604266516,0.9861240100793386,0.4224956989281462,0.123049024298296,1.410921324975135,0.13779572495064038
pos_persist_crossrun_mean_z_R,C5SPGN,83,-0.49699800101248115,0.3258626549392591,-1.5251763081139866,0.1330510725395141,0.3223793564249444,-0.028979495799158483,0.9175216573718915,0.5884475294850154
pos_persist_crossrun_mean_z_R,C5SPGN_log,83,-0.2948743512719938,0.1519272437727946,-1.9408918634302017,0.057498672977194853,0.37813343499874097,0.05568410499808807,1.1726910240377157,0.30174482811955217
pos_persist_crossrun_mean_z_bilateral,PA_score,83,0.6871550995807383,0.7616645435865137,0.9021755119978061,0.37097026172786085,0.35416683765110224,0.019290383099821895,1.0576044772262958,0.4190195337160179
pos_persist_crossrun_mean_z_bilateral,NA_score,83,-0.029762963010909117,0.1946008487400733,-0.15294364440652186,0.8790127956107068,0.3209297467044445,-0.031180755004362126,0.9114461089543181,0.5961526594989244
pos_persist_crossrun_mean_z_bilateral,NA_score_log,83,0.17444290477151947,1.7365627864176965,0.1004529788015166,0.9203567448128047,0.3593678154818951,0.02718816425028514,1.0818477716786103,0.3923304162138669
pos_persist_crossrun_mean_z_bilateral,C5SPGP,83,-0.2501481496782416,0.692231448408756,-0.36136490223502754,0.719236752260763,0.42388561292262517,0.12515963443806044,1.4189780717197564,0.13393611015079776
pos_persist_crossrun_mean_z_bilateral,C5SPGN,83,-0.4138151102783677,0.395363108042906,-1.0466710268613613,0.2999138508879048,0.3072436651531323,-0.05196332328598441,0.8553387741374865,0.6672865054190773
pos_persist_crossrun_mean_z_bilateral,C5SPGN_log,83,-0.27029534300669916,0.1849349327871433,-1.4615699637331587,0.149654266726062,0.36006690142966713,0.02824973920801299,1.0851364619565467,0.388786870051616
neg_persist_concat_z_L,PA_score,84,-0.300645927219914,0.3303918440141562,-0.9099677630269599,0.3668102184806732,0.3344895034884713,-0.0043158401901250976,0.9872615935059768,0.5012129509884795
neg_persist_concat_z_L,NA_score,84,0.13439954944979443,0.08049217175304656,1.669721993116772,0.10065704577039263,0.35461974634960036,0.026062526309396983,1.0793241624889809,0.3944642025206445
neg_persist_concat_z_L,NA_score_log,84,0.3282290529166265,0.740348275712729,0.44334411747044633,0.6592559541778173,0.3573817458431183,0.030230634635978637,1.0924057220054424,0.3803820262084043
neg_persist_concat_z_L,C5SPGP,84,-0.43146484565739374,0.30019158408296215,-1.4372982739521185,0.1562983253072381,0.4222037939660582,0.12805299816696059,1.4353311294606172,0.12537977977541429
neg_persist_concat_z_L,C5SPGN,84,0.07421334009215053,0.1730225632588946,0.42892290285345447,0.6696547333054261,0.27222065887091074,-0.09828518752208004,0.7347270266342025,0.8106803064700767
neg_persist_concat_z_L,C5SPGN_log,84,0.021898718145341348,0.08251261278564305,0.26539843311266054,0.7916947870167936,0.30575593104347853,-0.04767741315256879,0.8651021078358629,0.6551522524881888
neg_persist_concat_z_R,PA_score,84,-0.014925886543307065,0.29843878258868567,-0.05001322687969218,0.960293037024382,0.32450076612819323,-0.019389752933817395,0.9436164946137376,0.5554153649102503
neg_persist_concat_z_R,NA_score,84,0.070729363182222,0.0733571287186716,0.9641784570586559,0.33917679513473986,0.33317618954765116,-0.006297750318999151,0.9814485014034566,0.5083306295600544
neg_persist_concat_z_R,NA_score_log,84,0.44564072676631894,0.662248818957727,0.6729203797866875,0.5038156361008597,0.3603515205222102,0.034712294606244476,1.1065973993415716,0.36545045145484983
neg_persist_concat_z_R,C5SPGP,84,0.15064458325467178,0.27340145574568353,0.5510013940628046,0.5838641720627451,0.40379258430644105,0.1002688090442656,1.330349110074346,0.18093184665198364
neg_persist_concat_z_R,C5SPGN,84,0.004939559446708097,0.15538706477849704,0.031788742864468145,0.9747556037068474,0.26979965496517777,-0.10193870250709525,0.725778358735287,0.8201876572046749
neg_persist_concat_z_R,C5SPGN_log,84,-0.01767546800795755,0.07398846434428565,-0.23889491645223856,0.8120750073350455,0.30558739770643883,-0.04793174527937416,0.8644154178623995,0.6560224441146532
neg_persist_concat_z_bilateral,PA_score,84,-0.24968622314358457,0.35454939417931874,-0.7042353681679173,0.4842574509056584,0.3305070152091413,-0.010325777048023177,0.969704273524737,0.5228150819589409
neg_persist_concat_z_bilateral,NA_score,84,0.14544743097159624,0.08606988762380267,1.6898759251008093,0.09671297139491787,0.355375041607902,0.027202335517379383,1.082890304441942,0.39059551576938084
neg_persist_concat_z_bilateral,NA_score_log,84,0.6762127586073037,0.7882726248221006,0.8578412307035439,0.3947030176707843,0.36360014763436466,0.039614768248223076,1.1222733208618287,0.3493871365839756
neg_persist_concat_z_bilateral,C5SPGP,84,-0.14399404454529308,0.32658099607830526,-0.44091372821573244,0.6610037842170576,0.4026130366469375,0.0984887643944693,1.3238438144546025,0.18496898021482777
neg_persist_concat_z_bilateral,C5SPGN,84,0.08715489634957008,0.1850571204420275,0.47096213396918674,0.6395304218500697,0.2727192343527194,-0.09753279179498708,0.7365772908530205,0.8086893375983091
neg_persist_concat_z_bilateral,C5SPGN_log,84,0.020422749463794285,0.08829558775383294,0.23129977367309307,0.8179402646966164,0.30554235273397923,-0.047999722237813236,0.8642319383297081,0.6562549171924713
