fc_var,condition,seed_target,persistence_var,n,n_groups,beta_fc,se_fc,z_fc,p_fc,group_var,log_likelihood,converged,degenerate_re,optimizer,tier
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,130,8,0.032409779735547574,0.030709396523290917,1.0553701278684209,0.2912560793976562,1.0481809989595395e-12,100.93096484339776,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,130,8,0.08677174041540779,0.043566706569469496,1.9916984148674517,0.04640415775472495,2.5195098966252933e-12,60.26994829270538,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,130,8,-0.002615609892704505,0.0263425872419395,-0.09929206530405811,0.920906378255598,1.94759231396179e-12,63.434920537767255,True,True,powell,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,130,8,0.04667599843389605,0.031177205423064507,1.4971193793836868,0.1343621980400198,8.441486591037028e-06,99.14784601218076,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,neg_persist_concat_z_L,128,8,0.03845639671075037,0.10482406493769826,0.36686610783131496,0.7137188934112388,1.936571722829807e-11,-47.36282993809476,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,neg_persist_concat_z_R,128,8,-0.016362776063232637,0.09947458244980659,-0.1644920306299255,0.8693438199352479,5.5073867112330817e-11,-31.17500614036004,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,neg_persist_concat_z_bilateral,128,8,-0.005887366543197124,0.08493366264705358,-0.06931723370582042,0.9447371082184621,7.706868294009899e-12,-21.718614070062074,True,False,powell,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,130,8,0.009286796769628278,0.04570064913760566,0.20320929669216575,0.8389714467229339,3.249403409332211e-12,60.144179739107244,True,False,powell,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,130,8,0.09170172690576991,0.038775594005155206,2.3649341617714015,0.018033276452010583,1.1119084886000567e-11,81.90084525605351,True,False,powell,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,130,8,0.044627976688972865,0.03261955291368047,1.36813575609297,0.17126958632528222,9.579233330224147e-13,101.36945446660636,True,False,powell,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,130,8,0.08685895510067966,0.04653709612421076,1.8664455312993111,0.06197905795475056,4.6747329209552495e-12,60.09518260638953,True,False,powell,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,130,8,0.028672623116179168,0.044385073598566284,0.6459969713130169,0.5182813168548099,1.73314483153708e-12,63.703962661717696,True,False,powell,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,130,8,0.05180764525869129,0.03376242315958727,1.5344765099888826,0.12491246778751397,2.4727111794144952e-09,99.31486431186858,True,False,powell,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,neg_persist_concat_z_L,128,8,0.13912457576534445,0.11489477050829343,1.2108869285334622,0.2259387429955395,1.3587722720870186e-11,-46.598774958999684,True,False,powell,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,neg_persist_concat_z_R,128,8,0.06987145524982404,0.10284048727878199,0.6794158322141661,0.4968744211174576,7.536714376084739e-11,-30.852365925230515,True,False,powell,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,neg_persist_concat_z_bilateral,128,8,0.06392640689266188,0.09482212493024875,0.6741718448061168,0.50020206743039,1.501118415722052e-11,-21.387140785186432,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,130,8,0.03669861684755482,0.04259147185971807,0.8616423721731823,0.3888843464962375,2.7282681800656425e-11,60.42497992187407,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,130,8,0.037199525181034185,0.040627841585581116,0.915616575462782,0.3598680344796419,1.6163638603930343e-12,79.54254987533233,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,130,8,0.023493929357983428,0.03134021042048228,0.7496417236123295,0.4534705146054312,5.0333883272066775e-11,100.66345827162846,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,130,8,0.04521619012965362,0.04347350153902602,1.0400862256071826,0.2982998425575758,3.6554016875354045e-12,58.7955556738263,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,130,8,0.034330856637570815,0.04414109905154743,0.7777526471980153,0.4367148486049297,1.838013047001195e-12,63.768963061514825,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,130,8,0.026472036923703146,0.031106445537191316,0.851014523406501,0.3947612851253026,1.114323631970448e-05,98.38679215621289,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_concat_z_L,128,8,0.07465009451470035,0.10498929318515561,0.7110257841535321,0.47706825802314956,3.8660559822956904e-11,-47.17987229395072,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_concat_z_R,128,8,0.014219557483208162,0.09091248990333381,0.15640928433846274,0.8757104193991405,3.591127715820411e-10,-31.189153771513247,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_concat_z_bilateral,128,8,0.02645478755768687,0.0862823567657954,0.3066071506309879,0.7591424102272237,1.424976073291239e-11,-21.681256370542485,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,130,8,0.024909468078914306,0.040109837905422684,0.6210313823169714,0.5345789750846326,1.841161067232832e-12,60.18432778511868,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,130,8,-0.0424914260754317,0.03715458433873992,-1.143638849193832,0.2527734432545876,1.4461178613711843e-12,79.73192321300374,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,130,8,-0.006040785025336747,0.028735893546281862,-0.21021740686808624,0.8334979943810614,9.685719309011128e-13,100.32785978124039,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,130,8,0.008808631027471071,0.041585172948853645,0.21182143545020157,0.8322463448885418,2.2870318545661412e-12,58.20651925507315,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,130,8,-0.024225790221182205,0.0557752876563852,-0.43434630710342587,0.6640369816782545,1.7339708131354526e-12,63.55636879538787,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,130,8,0.0008437938867605424,0.029361641564136336,0.02873796701445982,0.9770735755642781,1.0028519131743889e-12,97.97251033881179,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_concat_z_L,128,8,-0.0680431546244676,0.0994751399911272,-0.6840217026137062,0.49396146154664455,1.970039564600399e-11,-47.24932864444929,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_concat_z_R,128,8,-0.06602299691519721,0.08784227940662657,-0.7516084209242027,0.45228657772822567,1.2395887701962258e-10,-30.95394535699029,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_concat_z_bilateral,128,8,-0.05229637340824995,0.07970140200259802,-0.6561537450313013,0.5117252067557105,7.985779209614829e-12,-21.562020600610992,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,130,8,-0.00035119658044578927,0.0367980117798919,-0.009543900973413432,0.9923851843642317,3.9640155344621954e-10,59.892524799479446,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,130,8,-0.004247776016661403,0.03142623657896279,-0.13516655123461171,0.8924801926008068,2.0018801955582188e-10,78.86859406635855,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,130,8,0.006054667033659757,0.026597719441407975,0.22763857807424287,0.819927226248589,9.76253622554238e-13,100.23515526887843,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,130,8,0.02907408259733183,0.036742062980185126,0.7913023994600246,0.42876754857311705,4.217224851456723e-12,58.39797558419281,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,130,8,-0.02683961279921612,0.035493216700488196,-0.7561899228718526,0.4495353337374093,3.4631928597899798e-12,63.554540322603145,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,130,8,0.014073460744573779,0.027136044768902218,0.5186260880842112,0.6040215129753437,1.6642120649281168e-12,98.01492967917551,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_concat_z_L,128,8,-0.02687831863682692,0.0903173565786587,-0.2975985973794328,0.7660095452267877,1.6262256097814677e-11,-47.554223062398364,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_concat_z_R,128,8,-0.021975629929783313,0.07935519945489895,-0.27692741094139683,0.7818358444943208,1.19389797744282e-10,-31.320461957381838,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_concat_z_bilateral,128,8,-0.023412074334186184,0.07158894746332393,-0.32703476114354846,0.7436415938983907,7.444798627096999e-12,-21.837011936861302,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_L,130,8,0.017327622540318638,0.041245763886633924,0.42010671903045577,0.6744074944872358,1.8382294377047943e-12,60.09797716834572,True,False,powell,secondary
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_R,130,8,-0.004430622540459183,0.0350313521909201,-0.12647592123513782,0.8993552080454488,1.3494900211226812e-10,78.98207565480712,True,False,lbfgs,secondary
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_bilateral,130,8,0.0007392239032600774,0.02967823381092185,0.02490794795841377,0.9801283876481064,5.136532809729368e-12,100.32324159905983,True,False,lbfgs,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_L,130,8,-0.0322145555308462,0.04216342432666914,-0.7640403037774591,0.44484322491354344,3.7122702465069655e-05,58.4892559945427,True,False,lbfgs,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_R,130,8,-0.0210400195675123,0.03334179921395172,-0.6310403176655266,0.5280141629226371,3.74412814534917e-12,63.520808856957586,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_bilateral,130,8,-0.02271309163681419,0.06101482900461113,-0.3722552698639485,0.7097027987348032,3.25384361467709e-05,98.25435850259097,True,False,lbfgs,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_concat_z_L,128,8,-0.02451769888193125,0.1003203232103233,-0.24439413767168064,0.8069255816112417,2.0466837723362177e-11,-47.4536645158563,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_concat_z_R,128,8,-0.01978936433977301,0.08847103784635214,-0.22368183782517895,0.8230048792081237,2.8217457504710554e-10,-31.218622603903043,True,False,lbfgs,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_concat_z_bilateral,128,8,-0.020253056632715285,0.08079647528292197,-0.25066757629953434,0.8020711308094168,1.2206186000505437e-11,-21.742658773283267,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_L,130,8,-0.02078587407190649,0.038813864256419084,-0.5355270460726903,0.592285460592207,1.1271098465562146e-08,60.10132073355442,True,False,lbfgs,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_R,130,8,-0.007052313908882311,0.03342528627436499,-0.2109873899357139,0.8328971112469978,7.914237543059924e-12,78.94625146938589,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_bilateral,130,8,-0.030232193311382154,0.027895988587938503,-1.083746977314644,0.27847700040373313,9.427104846273744e-13,100.86670714345277,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_L,130,8,0.055839009988871015,0.04324585100659607,1.2911992408324713,0.19663459830233654,2.7883471253563915e-12,59.16943299466203,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_R,130,8,-0.04643144169599181,0.03698024889138219,-1.2555740723208628,0.20927043665195066,4.083997788398641e-12,64.0948815641753,True,False,powell,sensitivity
