fc_var,condition,seed_target,affect_var,moderator,n,n_groups,beta_interaction,se_interaction,z_interaction,p_interaction,beta_fc,p_fc,beta_moderator,p_moderator,group_var,log_likelihood,converged,degenerate_re,optimizer,tier
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,NA_score_log,C5SER,93,10,-0.1897021574698079,0.18114004050322058,-1.0472679422109055,0.29497601716194133,-0.34964828570316314,0.4653922578654719,0.15952335896320402,0.24154558991930564,0.1468477162430348,-168.99150894207528,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,C5SPGP,C5SER,148,10,-0.2390477884253682,0.06028349550336927,-3.9653936194195594,7.327492711217687e-05,0.07837666607798939,0.5733334571724218,0.18791403521159614,8.767742411506717e-05,0.18064359285544515,-141.06880973818875,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,C5SPGN,C5SER,148,10,0.01301582562106504,0.0395060946130426,0.32946373840678184,0.7418051979401914,-0.05268306482592535,0.6134955214946025,-0.012961151669987202,0.6796330016210786,1.6657080778907794e-05,-94.18661030886403,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,C5SPGN_log,C5SER,148,10,0.007895353303686964,0.017808228470693546,0.44335422339622965,0.6575095410970304,-0.020305254412057366,0.665257029183323,-0.0077402610666616285,0.5843048955799158,0.0006949462106388152,15.620022238731707,True,False,lbfgs,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,PA_score,C5SER,93,10,-0.414955009276801,0.13691409875596933,-3.030769022673126,0.002439317733927693,-0.1225908379327213,0.5018234381743673,0.09470511104109981,0.004056665234973216,0.3597958065386125,-96.77634692160584,True,False,lbfgs,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,NA_score,C5SER,93,10,-0.015204903366120116,0.04649323641750843,-0.3270347374740781,0.7436416118005051,-0.0473949707648304,0.4987378838031945,0.004719458218614634,0.6742972065209838,0.03089045165886169,-2.9025649259884005,True,False,lbfgs,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,NA_score_log,C5SER,93,10,0.29762646362844924,0.33585895369130875,0.8861650414775026,0.37552859855592335,-0.038829325998484994,0.9407242312624243,-0.05402401318114398,0.5050583734510842,0.009166786079002686,-168.44361203601014,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,C5SPGP,C5SER,148,10,-0.38324332774546366,0.1074314488236335,-3.5673290450975954,0.00036063850973167,-0.015016899471579852,0.9220208247481778,0.10201809354591049,0.0005078785581446873,0.13209586398219694,-140.9515100371342,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,C5SPGN,C5SER,148,10,-0.006854162739517509,0.0727180590913019,-0.09425667881085352,0.9249052619500318,-0.17688138193783356,0.1073931108625348,-0.0010434995265124422,0.9578743372269011,0.00749312419873574,-92.32521922418175,True,False,lbfgs,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,C5SPGN_log,C5SER,148,10,-0.0008968499784116122,0.03275525424855138,-0.027380339398564612,0.978156379256907,-0.0803232592766018,0.10421861821069574,-0.0013288531150073796,0.8813119582881103,0.0016602056482400136,17.54479326525785,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,PA_score,C5SER,93,10,-0.2048354298782235,0.21599544868543386,-0.9483321575749344,0.3429603849039089,-0.2421636412460563,0.42347823004962737,0.040148667948588394,0.38063955597651444,0.3616075006245501,-100.70586222591837,True,False,lbfgs,primary
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,NA_score,C5SER,93,10,-0.0357901727856732,0.06215984903207224,-0.5757763788519944,0.5647663415145727,-0.008163592353330841,0.9320649933944817,0.008508853687606316,0.5200097332596335,0.028827100571541267,-2.3164296894395022,True,False,lbfgs,primary
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,NA_score_log,C5SER,93,10,0.13673379239811753,0.4546284754661771,0.3007594107648237,0.7635979616319297,0.08724428024107106,0.9024497669486509,-0.012603743902185587,0.8962519848664663,1.270014664688689e-09,-168.49241181993668,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,C5SPGP,C5SER,148,10,-0.5017929295882999,0.12373868784795759,-4.055263057297584,5.007791289202146e-05,-0.13195896414510927,0.48813870587284625,0.11450338067047502,7.440373254581752e-05,0.11747320926208842,-139.55888829318064,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,C5SPGN,C5SER,148,10,-0.03408539093967255,0.08872958241250894,-0.3841491193005688,0.700867927258177,-0.30232590044511803,0.03721486277380712,0.005001406190505148,0.8085370520199258,0.03022927229834469,-90.84042557140936,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,C5SPGN_log,C5SER,148,10,-0.011532599445427396,0.04041724711575806,-0.2853385687648928,0.7753847668707303,-0.14143770943869702,0.022567309655947613,0.0011258032443995777,0.9046674602053727,0.0026697226352696366,19.41910065779186,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,PA_score,C5SER,93,10,0.08786998250025661,0.10629652605910073,0.8266496164832425,0.4084356862240188,0.03196153949195355,0.8868009537331593,0.03916896109422842,0.44443537772256936,0.3893229320746385,-101.44877840203,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,NA_score,C5SER,93,10,0.06166468465057804,0.03295859256557521,1.8709744515906892,0.06134862229431959,0.13419911951871008,0.06339119100784138,0.031145451599456097,0.050012449065489704,0.030753810462542885,-0.1609243846250763,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,NA_score_log,C5SER,93,10,0.5851550598510947,0.25840275816386066,2.264507793992009,0.023542900935151545,1.3902382566114169,0.019876109748121838,0.30362699595948295,0.015595037303753116,1.837885137311492e-10,-165.09335071785105,True,False,powell,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,C5SPGP,C5SER,148,10,0.24493895362924187,0.09012095995799428,2.717891084864263,0.006569946094675094,0.006726690603198235,0.9727053777388808,0.12232258213853829,0.00724914759388376,0.10113278862785546,-144.19718993939546,True,False,powell,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,C5SPGN,C5SER,148,10,-0.010337424190119574,0.058998018636423386,-0.17521646368879237,0.8609095482953184,-0.0005021170903574844,0.997050739855757,-0.008287943902127417,0.7806883199500213,0.0002013773300535422,-93.7191396029906,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,C5SPGN_log,C5SER,148,10,-0.008537056257052858,0.02657048106078299,-0.3212985206223167,0.7479841774056335,-0.03191569000814449,0.6025106051463782,-0.0061104617297182496,0.6485222081893718,0.0008011397949819233,16.223674484860226,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,PA_score,C5SER,93,10,0.49708309084632313,0.16112260904799422,3.085123148038492,0.0020346788841498764,0.22361584094320094,0.21279114604233096,0.05677175664116815,0.005834547978163781,0.38547811346559663,-97.2782338020568,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,NA_score,C5SER,93,10,0.06942923118435183,0.06659680005694438,1.0425310394040788,0.2971655424701831,0.12380138281841455,0.08603366395404408,0.009496851193402427,0.2550628125291632,0.029850687188490467,-1.0605636168961894,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,NA_score_log,C5SER,93,10,0.16006985800590184,0.5962055280403402,0.26848100273748426,0.7883290958853146,1.1456871894154317,0.08524754740709303,0.03680600698172004,0.6194528795108648,1.8950526634313442e-10,-166.3635293893549,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,C5SPGP,C5SER,148,10,0.07369306337050768,0.1555744836105327,0.4736834836938422,0.6357256328938161,0.11150616891310594,0.5647801699683429,0.009984404335455343,0.6354629704974499,0.042138592973791945,-147.32668557888792,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,C5SPGN,C5SER,148,10,0.0007272923697105512,0.10281591155179573,0.007073733615094799,0.9943560242299241,0.0582878473426106,0.6568914245867716,-0.0029944280725483522,0.8294857685887183,0.0018462077636118108,-93.1529462057739,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,C5SPGN_log,C5SER,148,10,0.003885951753038351,0.04638747929901066,0.08377156533964177,0.9332380561032982,0.021719911240535728,0.7136843984556789,-0.0011851583309738717,0.8501635329164137,0.0009828691932696103,16.600813435591675,True,False,powell,sensitivity
