fc_var,condition,seed_target,affect_var,moderator,n,n_groups,beta_interaction,se_interaction,z_interaction,p_interaction,beta_fc,p_fc,beta_moderator,p_moderator,group_var,log_likelihood,converged,degenerate_re,optimizer,tier
l_amyg-ant_vmPFC_pos,pos,l_amyg-ant_vmPFC,NA_score_log,C5SER,82,9,-0.3132715403815826,0.6382088217087387,-0.49086056119191546,0.6235250728917512,0.38682661297844456,0.6456578666734601,-0.020725851562736767,0.7809416338824533,2.0304610465108026e-10,-151.1753696528889,True,False,powell,sensitivity
l_amyg-ant_vmPFC_pos,pos,l_amyg-ant_vmPFC,C5SPGP,C5SER,130,10,0.07045314587382899,0.18292171228255522,0.3851546379852466,0.7001228492893086,0.0420583571312351,0.8402021704757576,0.009996565760744992,0.716949319524326,0.04306034332098857,-128.76457313798068,True,False,powell,sensitivity
l_amyg-ant_vmPFC_pos,pos,l_amyg-ant_vmPFC,C5SPGN,C5SER,130,10,-0.06824996056371717,0.13833722919108482,-0.493359314501259,0.6217587246308489,-0.021131537174139226,0.896468100787087,-0.013133564216459585,0.5278271290792607,6.48537633103651e-10,-82.10960472684673,True,False,powell,sensitivity
l_amyg-ant_vmPFC_pos,pos,l_amyg-ant_vmPFC,C5SPGN_log,C5SER,130,10,-0.031028346191760023,0.05632177646953484,-0.5509120652212319,0.5816939562164234,-0.011876545831111172,0.8527131889411061,-0.006250270299706725,0.4606460375386078,3.5902971064910956e-12,15.54722120357826,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,PA_score,C5SER,82,9,-0.14726575162844302,0.07786114028849993,-1.8913896082535813,0.05857235474150646,0.12724399773233408,0.4089959445711542,0.10925137072801559,0.07004902136755699,0.37308881272955696,-89.85623662195547,True,False,lbfgs,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,NA_score,C5SER,82,9,-0.02834045244323055,0.021352420999126608,-1.3272711532050525,0.1844190026254755,-0.08687836590646905,0.10594798840557215,0.023135477407487063,0.16388577041445385,0.019842166036345116,9.208174811569094,True,False,lbfgs,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,NA_score_log,C5SER,82,9,-0.1400035279604904,0.19546710892697114,-0.7162510804454442,0.4738363273642294,-0.40898047621439254,0.4427104698147796,0.12538433944923907,0.4102332254615161,0.06678863762473235,-153.0035646833927,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,C5SPGP,C5SER,130,10,-0.18574297254340488,0.06544445625322763,-2.8381773365905887,0.0045371966865424,0.015481739291131889,0.9229519490952637,0.1483580199406454,0.005003518892072432,0.13107123116795985,-125.91206858855594,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,C5SPGN,C5SER,130,10,0.011577231063317645,0.04239171810412231,0.27310124668412145,0.7847753884286341,-0.15667600470516824,0.16691315071545731,-0.011324674010164768,0.7409395984491776,1.727475471345423e-11,-82.33698780687251,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,C5SPGN_log,C5SER,130,10,0.0075108320931172355,0.01877866326120031,0.39996628027490133,0.689181352882626,-0.06829765658914547,0.17035007189028595,-0.0072423953868280926,0.6331532572962113,3.3874222559029594e-12,15.342670004502622,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,PA_score,C5SER,82,9,-0.43579606925200143,0.13614879109765715,-3.200880931358491,0.0013700813551718038,-0.11429762322610743,0.5516753294243304,0.1134723882806212,0.0022498537263011464,0.34941977977370714,-85.38781705727325,True,False,lbfgs,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,NA_score,C5SER,82,9,-0.0001723493005340212,0.03959466830254326,-0.004352841125403513,0.9965269462378719,-0.08495806763541523,0.18758319862370842,0.0008941395954609994,0.9342408393900198,0.015750881994353177,9.680722219494953,True,False,lbfgs,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,NA_score_log,C5SER,82,9,0.3636153270834162,0.3563391520691061,1.0204192409732709,0.30752967239711904,-0.10907070112255828,0.8558782002485859,-0.08271021182903951,0.3961310319313941,5.712683507196316e-08,-151.84941747261718,True,False,lbfgs,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,C5SPGP,C5SER,130,10,-0.33162132349903545,0.12177198930099332,-2.7232972492495064,0.006463387473587101,-0.06280404881036851,0.7155260878724282,0.09502181766977386,0.007826064727929287,0.11749544842171353,-125.36776764220792,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,C5SPGN,C5SER,130,10,-0.001117747419953493,0.08046864904629103,-0.01389047080075234,0.9889173641971343,-0.2596293445750236,0.0291626449139399,-0.002429953217417226,0.9178461637352915,1.6798863086469874e-11,-80.01085826373998,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,C5SPGN_log,C5SER,130,10,0.0016178821973696182,0.035377437754321624,0.045732034315345,0.9635238308206098,-0.1180870112323746,0.024957043873613843,-0.0019897379021899166,0.8475751427025965,3.3013506564848482e-12,17.85731814247785,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,PA_score,C5SER,82,9,-0.22713210619989782,0.21610435417957327,-1.0510297539454525,0.29324492461418394,-0.4665149354177274,0.17185959641499327,0.043278969251850076,0.3293294025383897,0.3993884595534209,-89.95850999817208,True,False,lbfgs,primary
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,NA_score,C5SER,82,9,-0.027341348245853478,0.05494844764155951,-0.4975818138522665,0.6187788245714152,-0.011458508997777143,0.9035325450326352,0.006199585837141053,0.5838208051152292,0.013456587539507696,9.06026810321272,True,False,lbfgs,primary
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,NA_score_log,C5SER,82,9,0.2796240330433087,0.4965931078195762,0.5630848045214969,0.5733771382261668,0.361462607207048,0.6713905721840111,-0.04223112466947887,0.6794416896609097,2.104455185203076e-10,-152.17779609182622,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,C5SPGP,C5SER,130,10,-0.44241070023163803,0.14916596978680796,-2.965895645393808,0.0030180287556160756,-0.2417119640149965,0.262919709700544,0.09834196471848258,0.0037359611302072064,0.08792196438337932,-124.6344720203819,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,C5SPGN,C5SER,130,10,-0.11322546578160443,0.10234547088668867,-1.1063065595444033,0.2685938535832022,-0.3714525977739369,0.019436159649187504,0.022347730015410756,0.33589082356812394,0.021245724741191793,-79.53200556506022,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,C5SPGN_log,C5SER,130,10,-0.04680289607118489,0.04544833468418104,-1.0298044228994672,0.30310182409875197,-0.16860889884456967,0.0137130404529102,0.00885638509760107,0.3904125600757403,0.001074074669010178,18.43973359835684,True,False,powell,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,PA_score,C5SER,82,9,0.09575981390942037,0.10797902843452617,0.8868371506739848,0.3751665829327828,-0.01831639479731379,0.9361598242716518,0.042810131910068445,0.4139328279510146,0.40072360373585697,-91.0916991453472,True,False,lbfgs,sensitivity
