persistence_var,affect_var,moderator,n,n_groups,beta_interaction,se_interaction,z_interaction,p_interaction,beta_persistence,p_persistence,p_persistence_one_tailed,beta_moderator,p_moderator,group_var,log_likelihood,converged,optimizer,tier
neg_persist_concat_z_bilateral,C5SPGN_log,C5SER,132,10,0.00966669413060182,0.05936697489690351,0.1628294880678857,0.870652689985115,0.03181070502516302,0.6733815149306595,0.3366907574653297,-0.0030023167068744844,0.6962403932657861,3.0664547052274885e-08,16.548632656297116,True,lbfgs,sensitivity
neg_persist_crossrun_mean_z_L,PA_score,C5SES,83,9,0.45498064925011295,0.5267790801560407,0.863702957063785,0.3877510887922637,-0.4872015600633606,0.5854589232622402,0.2927294616311201,-0.012807262502243878,0.2993215625335053,0.36999962593875046,-87.33928086242986,True,lbfgs,primary
neg_persist_crossrun_mean_z_L,NA_score,C5SES,83,9,0.13407149753898354,0.12122893291453633,1.1059364651299943,0.2687540201627425,0.5266798704233459,0.012358752822505944,0.006179376411252972,-0.0021031818315888347,0.451792134821438,0.008884968068007466,14.872034880978347,True,powell,primary
neg_persist_crossrun_mean_z_L,NA_score_log,C5SES,83,9,1.094030847044294,1.1350859079243563,0.9638308778274445,0.33513072315741077,3.289643326752666,0.09591486191350389,0.047957430956751944,-0.009306981976881332,0.7205272029818779,7.008171949487489e-10,-150.75161806081104,True,powell,sensitivity
neg_persist_crossrun_mean_z_L,C5SPGP,C5SES,131,10,0.179169963158076,0.3705514203651347,0.48352253779387794,0.6287247610169896,-0.8000006175839154,0.11593556319153388,0.05796778159576694,-0.003649665922141824,0.5902542536055098,7.162712182660049e-10,-125.70645164958876,True,powell,sensitivity
neg_persist_crossrun_mean_z_L,C5SPGN,C5SES,131,10,-0.04064061048875633,0.3091544690436965,-0.1314572958122501,0.8954135663518596,-0.16490443533783178,0.8349394192866374,0.4174697096433187,-0.0018291640418190425,0.6995229506865366,2.290907503957843e-11,-80.88030186723432,True,powell,sensitivity
neg_persist_crossrun_mean_z_L,C5SPGN_log,C5SES,131,10,0.019703812726751126,0.11327903642413831,0.1739405043398877,0.8619122199420589,-0.037510198488383814,0.8227432024843557,0.41137160124217786,-0.0013156564123773637,0.5264249693743935,2.1591681773661111e-10,17.41448133784604,True,powell,sensitivity
neg_persist_crossrun_mean_z_R,PA_score,C5SES,83,9,-0.5506092026588985,0.4872149919104848,-1.1301154763317731,0.25842756926533583,-1.4904885881730952,0.08794667300030345,0.04397333650015173,0.03306396238913464,0.3201917051759725,0.39619354576042776,-88.12835787864708,True,lbfgs,secondary
neg_persist_crossrun_mean_z_R,NA_score,C5SES,83,9,0.2166057710396317,0.12443519454881308,1.7407114749570485,0.08173416585431875,0.3181433206340438,0.1735160380062608,0.0867580190031304,-0.014068599945606452,0.09669982265943479,0.011508421771451609,12.958460531709463,True,lbfgs,secondary
neg_persist_crossrun_mean_z_R,NA_score_log,C5SES,83,9,2.087482357791187,1.1113479691492816,1.8783337134175178,0.060335527307086745,3.5948974114998267,0.0832537792701224,0.0416268896350612,-0.1286338202209654,0.08912865245217122,1.9701379087475663e-10,-150.19793008941252,True,powell,sensitivity
neg_persist_crossrun_mean_z_R,C5SPGP,C5SES,131,10,0.046186914563560416,0.3556568023077715,0.12986371767351174,0.8966742502486332,-0.6372345842390431,0.2462067991158463,0.12310339955792315,-0.004825118334290152,0.8360194898804987,0.03469281264136614,-127.26577648885149,True,powell,sensitivity
neg_persist_crossrun_mean_z_R,C5SPGN,C5SES,131,10,0.2924670758245792,0.47023775330859835,0.6219557527373705,0.5339709632312624,0.25523103284978244,0.627405433227749,0.3137027166138745,-0.02047442644327464,0.49615498020757676,1.827009780295379e-11,-80.17300976293131,True,powell,sensitivity
neg_persist_crossrun_mean_z_R,C5SPGN_log,C5SES,131,10,0.11745834063650334,0.11376980200874413,1.0324210692348372,0.30187490602860134,0.056235290537187815,0.740684050365486,0.370342025182743,-0.008552580668154683,0.2495622833436184,1.013873187270445e-10,18.042390745479167,True,powell,sensitivity
neg_persist_crossrun_mean_z_bilateral,PA_score,C5SES,83,9,-0.2232946780865934,0.8256836127926795,-0.270436126655526,0.7868247500884624,-1.7440664496685452,0.19819947420297268,0.09909973710148634,0.0018757818903358944,0.9331436614307019,0.35458008358644744,-86.6021498095219,True,lbfgs,sensitivity
neg_persist_crossrun_mean_z_bilateral,NA_score,C5SES,83,9,0.37661587620534037,0.17274315288812317,2.180207260945706,0.029242101634719592,0.8197712501883794,0.0065133902466550115,0.0032566951233275057,-0.0092371231967724,0.04898059421080405,0.010270766243663687,15.599474290626617,True,powell,sensitivity
neg_persist_crossrun_mean_z_bilateral,NA_score_log,C5SES,83,9,3.2096020021260934,1.5849472882271374,2.025052836751583,0.04286193905604852,6.75838881228461,0.015410937399949436,0.007705468699974718,-0.07097779726621095,0.09882964414926478,1.7320386947832519e-06,-148.61242975713986,True,lbfgs,sensitivity
neg_persist_crossrun_mean_z_bilateral,C5SPGP,C5SES,131,10,-0.002018479230538613,0.5156073060831957,-0.003914760723372919,0.9968764808377568,-1.740709990890133,0.01939339690916711,0.009696698454583555,-0.002191359597787852,0.8394658747440271,3.5501371239113646e-11,-122.95349070769072,True,powell,sensitivity
neg_persist_crossrun_mean_z_bilateral,C5SPGN,C5SES,131,10,0.3463126855897279,0.35840767723948685,0.9662535363558155,0.3339173297510989,0.021228253462460926,0.972841876059435,0.4864209380297175,-0.00792835780240932,0.29290074733290017,1.1794670247833087e-07,-79.58899174803685,True,lbfgs,sensitivity
neg_persist_crossrun_mean_z_bilateral,C5SPGN_log,C5SES,131,10,0.1889827680599353,0.1585965491402592,1.1915944519877493,0.2334203014708316,0.014917472640519723,0.9479965323778908,0.4739982661889454,-0.004396080482974048,0.18747960647931272,3.647261964095042e-12,19.095278857856385,True,powell,sensitivity
pos_persist_crossrun_mean_z_L,PA_score,C5SES,83,9,0.19761553226536932,0.31000867365814794,0.6374516233158156,0.5238307115718294,-0.1682015527234899,0.7715085483064116,0.3857542741532058,-0.009890739139278404,0.38632359347535383,0.4071586626588972,-89.60861799560777,True,lbfgs,sensitivity
pos_persist_crossrun_mean_z_L,NA_score,C5SES,83,9,0.028221951208981536,0.09500173622061636,0.2970677414088889,0.7664147918679924,0.08882126758354342,0.5976957135866217,0.29884785679331083,-0.0004299310062357073,0.893081994114233,0.012401103807453514,11.000947578352083,True,powell,sensitivity
