fc_var,condition,seed_target,affect_var,moderator,n,beta_interaction,se_interaction,t_interaction,p_interaction,beta_fc,p_fc,beta_moderator,p_moderator,r_squared,adj_r_squared,tier
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,C5SPGN,C5SES,148,0.10689866695912205,0.061346541386651465,1.742537795005708,0.08448860599210767,0.06653446774460148,0.7171805846816528,0.05150185369399919,0.0986771258086843,0.2247323671342385,-0.1396434203126693,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,C5SPGN_log,C5SES,148,0.04391609762443775,0.02707372998013201,1.6220926210265623,0.10793225814498662,-0.008003413082874056,0.9213278122518531,0.02067095612625681,0.1326986955196413,0.2676125317562462,-0.07660957831831805,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,PA_score,C5SES,93,-0.05689472162151754,0.22353590523259406,-0.2545216239973499,0.7999486836815288,-0.38812541986403976,0.3028174667284698,-0.01206536397185376,0.6639704326194651,0.34523926674539984,0.012492008861914594,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,NA_score,C5SES,93,0.001648824920767334,0.07032679178672399,0.023445188936922223,0.9813716862015347,0.0946039660661101,0.42387907921969137,0.0012374865114629582,0.8872946090534228,0.5357341611804665,0.2997957840754577,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,NA_score_log,C5SES,93,-0.34463552462361674,0.48009991701868143,-0.7178412501375343,0.47559544093019834,0.5450681640231902,0.49939116094417624,-0.027172806869748725,0.6487378817930518,0.4205473294578712,0.12607138213318292,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,C5SPGP,C5SES,148,0.038100526666873025,0.15143235277550426,0.2516009688058956,0.80186583985785,-0.01208965909033638,0.9566849917847611,0.0018725785395574193,0.9269417818984993,0.34882677290785147,0.042775356174541646,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,C5SPGN,C5SES,148,0.07532267416791993,0.11224605170483132,0.671049654075965,0.5037359626857942,0.12136267363326869,0.4625891147658233,0.007803819147749844,0.6064167062523702,0.2067617512307729,-0.16606022569076373,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,C5SPGN_log,C5SES,148,0.03007817279705914,0.04947153843292879,0.6079894369534864,0.5445728469288988,0.04992449858882547,0.49287152966079706,0.002773587803272829,0.6777393528956228,0.252612958647087,-0.09865895078878206,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,PA_score,C5SES,93,0.03617071721372317,0.08449391999115631,0.4280866270319691,0.6700957506474094,0.16365855999620302,0.5529146491016479,-0.030672630595551836,0.603534756515268,0.33599597463084685,-0.0014486939993785253,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,NA_score,C5SES,93,-0.0012389141240938435,0.026594852203499556,-0.04658473431677194,0.9629963777329296,-0.02050081363096156,0.8130842041830546,0.0019172977005491101,0.9177684808277915,0.5287492772281306,0.28926120499980357,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,NA_score_log,C5SES,93,0.17330062128154727,0.18197215330729674,0.9523469285374349,0.3446795626150232,-0.1369701724271235,0.8174065599060395,-0.10457179369573542,0.41180279117705065,0.40912403412010034,0.10884280555818415,sensitivity
