fc_var,condition,seed_target,persistence_var,n,beta_fc,se_fc,t_fc,p_fc,r_squared,adj_r_squared,tier
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_concat_z_bilateral,146,0.00906213636820323,0.07324873875604425,0.12371730246966815,0.9017849853742559,0.2530252289754019,-0.07238952275808641,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_L,148,-0.03328731240703713,0.04157781319659479,-0.8006027697907728,0.42522249925877065,0.3560636972185657,0.07197415187381528,secondary
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_R,148,-0.012612012702556684,0.038251902020712165,-0.32970942714764057,0.7422956702549983,0.3188933111296717,0.01840506603982095,secondary
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_bilateral,148,-0.0262864629465375,0.03118132981643874,-0.8430193035795197,0.4011901863086781,0.3438160206537426,0.054323088589217305,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_L,148,-0.07433564778532485,0.042862279851582696,-1.7342905707004757,0.08588761889050574,0.3722334608612565,0.09527763477063445,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_R,148,-0.02328812048947,0.04015653790137108,-0.579933473016728,0.5632383357900367,0.3544044789632421,0.0695829255646725,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_bilateral,148,-0.04299945507037518,0.03257946029420236,-1.3198332532852637,0.18984522943656998,0.2939973315600338,-0.017474433928186484,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_concat_z_L,146,-0.10484901032240929,0.10332658071361388,-1.0147341526089504,0.31265726955451323,0.31111571096710156,0.011007703863660678,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_concat_z_R,146,0.022949922335273543,0.10241010975023146,0.2240982105306422,0.823133582184769,0.22203434458689741,-0.11688138648415713,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_concat_z_bilateral,146,-0.04842779226969325,0.09149125291716363,-0.5293160900697237,0.5977476833958737,0.2549787294718314,-0.0695849923424201,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_L,148,-0.04770728489372916,0.04010142524351519,-1.1896655693414269,0.2369397080910227,0.3608852778950786,0.0789229004958486,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_R,148,-0.007077491895534142,0.03704561927518187,-0.1910480114520746,0.8488677412460558,0.31841130705790244,0.01771041311285937,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_bilateral,148,-0.04239539102734777,0.03000005817766618,-1.4131769604003437,0.16064810843631921,0.35193266206687945,0.06602060121403219,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_L,148,0.04708474405756344,0.0418443843474431,1.12523447989122,0.26313048675268846,0.3616460110961053,0.08001925128556353,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_R,148,-0.03029792779201544,0.038824750535533574,-0.7803766250677097,0.43697645673020535,0.3561200324045537,0.07205534081832743,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_bilateral,148,0.017078439564818932,0.031764108791323076,0.5376646855423253,0.5919797091776082,0.2839695294293081,-0.03192626641070295,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_concat_z_L,146,-0.06204802094822075,0.10023483136461567,-0.6190265410086238,0.5372926349117815,0.3067228934859637,0.0047011837174727455,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_concat_z_R,146,0.042760678907007584,0.09896373333444922,0.43208433500075544,0.6666011890567761,0.22308363581480695,-0.11537497828567322,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_concat_z_bilateral,146,-0.024802615255628487,0.08856025470761393,-0.28006485908961704,0.7800005439725969,0.25349176549606856,-0.07171974260465408,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_L,148,-0.0042986883844891985,0.041073940637613264,-0.1046573159954537,0.9168532551480977,0.352086797146523,0.06624273706410677,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_R,148,0.010975454531379554,0.037676584423451176,0.29130704652059863,0.771408064489672,0.3187341946809388,0.01817575115782355,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_bilateral,148,0.00036608399139504127,0.030815542621626224,0.011879848941492433,0.9905446799387627,0.33924499524052165,0.04773543431722238,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_L,148,0.012321103315886595,0.042813172110213286,0.28778767628263024,0.7740931883968426,0.354246294084981,0.06935495324011964,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_R,148,0.027068204865726184,0.03952233051533222,0.6848838242275564,0.4949706319542392,0.35524081233044724,0.07078822953505637,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_bilateral,148,0.0211053617018285,0.03229098133142177,0.6535992661607734,0.5148407610860327,0.2849349959812829,-0.030534858732856884,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,neg_persist_concat_z_L,146,-0.005397802940001015,0.10221837453525721,-0.052806581639969256,0.9579903224292659,0.30411181407181775,0.0009526043605304624,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,neg_persist_concat_z_R,146,0.0398863897180622,0.10074752157221709,0.3959044261894933,0.6930106232591156,0.2228535597965744,-0.11570528544056136,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,neg_persist_concat_z_bilateral,146,-0.0056514783756538515,0.09017641950752388,-0.06267135473461906,0.9501520682574724,0.2529410809379503,-0.07251032934650703,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_L,148,0.020155360307239592,0.044571792772073036,0.45219990163528184,0.6520851987499494,0.35331366774160067,0.06801087409818918,sensitivity
