persistence_var,n,n_groups,beta_age,se_age,z_age,p_age,p_age_one_tailed,group_var,log_likelihood,converged,optimizer,tier
neg_persist_crossrun_mean_z_L,152,7,-0.0015067682115874604,0.0011421272411875577,-1.319264751990993,0.18708061738115034,0.09354030869057517,2.947889142572356e-09,79.89492724251235,True,lbfgs,primary
neg_persist_crossrun_mean_z_R,152,7,-0.00031931711494354053,0.001025151521972937,-0.31148284726632847,0.7554335806850746,0.3777167903425373,1.5558050399633158e-12,93.56873298303196,True,powell,secondary
neg_persist_crossrun_mean_z_bilateral,152,7,-0.000951943881736772,0.0008496466867066886,-1.1203996868705475,0.2625434783255718,0.1312717391627859,1.6926370724941731e-09,123.00323809725867,True,lbfgs,sensitivity
pos_persist_crossrun_mean_z_L,152,7,-0.0009506870085025758,0.0012057294461485409,-0.7884745715876421,0.4304191667043593,0.21520958335217966,0.0007176719049232012,72.90164035773182,True,powell,sensitivity
pos_persist_crossrun_mean_z_R,152,7,0.00172229695182947,0.0011136499642117898,1.5465334774634176,0.12197578143934117,0.9390121092803294,1.1535155493395787e-10,83.5652142624694,True,powell,sensitivity
pos_persist_crossrun_mean_z_bilateral,152,7,0.0005257583450485498,0.0008695147735547799,0.6046571732175713,0.545406809705539,0.7272965951472306,0.00020282571355002078,119.9559409300993,True,powell,sensitivity
neg_persist_concat_z_L,150,7,-0.002347839120218326,0.002858699466014948,-0.8212962391220628,0.4114775494023378,0.2057387747011689,1.2727990731253166e-11,-51.553921014963066,True,powell,sensitivity
neg_persist_concat_z_R,150,7,-0.0033268022112396293,0.00554111052658701,-0.600385463397125,0.5482493734360578,0.2741246867180289,8.562061776041766e-12,-37.152728995063626,True,powell,sensitivity
neg_persist_concat_z_bilateral,150,7,-0.0034460754304397366,0.0031599495717074513,-1.0905476028143322,0.2754719961729245,0.13773599808646225,7.2934920636701e-12,-25.737605623518334,True,powell,sensitivity
