persistence_var,n,beta_age,se_age,t_age,p_age,r_squared,adj_r_squared
neg_persist_crossrun_mean_z_L,83,0.0007364953193780993,0.0014738549741868238,0.4997067773133167,0.6192748779181155,0.4128872727898514,0.12466829761396025
neg_persist_crossrun_mean_z_R,83,0.0013127007378959494,0.0014020696031863166,0.9362593232980237,0.35323265863733166,0.39156466435039694,0.09287822684968272
neg_persist_crossrun_mean_z_bilateral,83,0.0012226149552413152,0.0011425311528049861,1.0700933206413832,0.2892510678963552,0.34140506052640174,0.018094817512089856
pos_persist_crossrun_mean_z_L,83,-0.0007257634270474832,0.0020108867078257446,-0.36091711393935727,0.7195440230747374,0.2763330214705719,-0.07892167708023834
pos_persist_crossrun_mean_z_R,83,0.0012530058479167706,0.0018636781356808146,0.6723295315470549,0.5041887335608326,0.356356211322996,0.04038562415428493
pos_persist_crossrun_mean_z_bilateral,83,0.0005892410035727101,0.0015531245994109002,0.3793906836555219,0.7058586674024662,0.203828509172164,-0.1870193135978646
neg_persist_concat_z_L,84,0.003357722235086261,0.003604161801471146,0.9316236118244489,0.35553025151146966,0.4226177426873772,0.14423701148307688
neg_persist_concat_z_R,84,-0.004526382798299951,0.004019882076897411,-1.1259989003939794,0.26496842744089566,0.2619020300228668,-0.09396663407325101
neg_persist_concat_z_bilateral,84,-0.0009491227860033948,0.003368623005572791,-0.2817539345997575,0.7791707970372769,0.2968650939011511,-0.042146378682222485
