ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,r,p,p_two_tailed
-0.5100630509280916,-0.019216419240902744,95.0,two-sided,fisher_z,ok,neg_persist_crossrun_mean_z_L,PA_score,55,-0.2830704864822664,0.018124204425445465,0.03624840885089093
-0.06885283214799365,0.44193609289447705,95.0,two-sided,fisher_z,ok,neg_persist_crossrun_mean_z_L,NA_score,55,0.2000994550322846,0.0714943290809599,0.1429886581619198
-0.06513393803536757,0.4449371855894664,95.0,two-sided,fisher_z,ok,neg_persist_crossrun_mean_z_L,NA_score_log,55,0.203682849110657,0.06790962985187984,0.1358192597037597
