ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,r,p,p_two_tailed
-0.22233356017097344,0.1849343567807898,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg_vs_neu,PA_score,93,-0.019508866993707533,0.5736246354937385,0.8527507290125229
-0.22299616980489392,0.18426093859193335,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg_vs_neu,NA_score,93,-0.02020576743018283,0.4237764881850156,0.8475529763700312
-0.3396999787574564,0.05937344137372897,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg_vs_neu,NA_score_log,93,-0.1461019138876064,0.08114501810538592,0.16229003621077184
-0.1396729660278768,0.26604681608471187,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg_vs_neu,PA_score,93,0.06591063166094738,0.26509839292182197,0.5301967858436439
-0.33766013648347654,0.06166913840796662,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg_vs_neu,NA_score,93,-0.14384620439406706,0.08447171213323078,0.16894342426646156
-0.34042971517050996,0.05855114860641717,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg_vs_neu,NA_score_log,93,-0.1469093641839891,0.07997814314404825,0.1599562862880965
