ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,r,p,p_two_tailed
0.14050897402586227,0.3818250882931902,95.0,two-sided,fisher_z,ok,C5SER,C5SPGP,229,0.26531718928976566,4.780287093216331e-05,4.780287093216331e-05
-0.14428456698537606,0.1149409979497949,95.0,two-sided,fisher_z,ok,C5SER,C5SPGN,229,-0.014922530062590308,0.8222938722823885,0.8222938722823885
-0.14435731873882018,0.11486767962500431,95.0,two-sided,fisher_z,ok,C5SER,C5SPGN_log,229,-0.014996812733980364,0.8214240572374518,0.8214240572374518
-0.2880638582809372,-0.03568873952474418,95.0,two-sided,fisher_z,ok,C5SES,C5SPGP,229,-0.16456849170185356,0.012639394605183261,0.012639394605183261
0.040563337358716804,0.29253415242719355,95.0,two-sided,fisher_z,ok,C5SES,C5SPGN,229,0.1693141349053137,0.010266397864317258,0.010266397864317258
0.037965361861927865,0.29015302529146364,95.0,two-sided,fisher_z,ok,C5SES,C5SPGN_log,229,0.16678563016462436,0.011476540247352892,0.011476540247352892
