ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,r,p,p_two_tailed
-0.35079297519717706,-0.014326812112264525,95.0,two-sided,fisher_z,ok,l_amyg-ant_minus_post_vmPFC_neg_vs_neu,C5SPGP,127,-0.18807203398447897,0.9828888111879348,0.03422237762413045
-0.14727189787073902,0.2008990346067677,95.0,two-sided,fisher_z,ok,l_amyg-ant_minus_post_vmPFC_neg_vs_neu,C5SPGN,127,0.027652211169826,0.6211880280868836,0.7576239438262329
-0.15517503858475062,0.19312486211411276,95.0,two-sided,fisher_z,ok,l_amyg-ant_minus_post_vmPFC_neg_vs_neu,C5SPGN_log,127,0.01956861312810152,0.5864286233195108,0.8271427533609782
-0.2629074131760136,0.08260213182385771,95.0,two-sided,fisher_z,ok,r_amyg-ant_minus_post_vmPFC_neg_vs_neu,C5SPGP,127,-0.09295010517255729,0.850688219609379,0.2986235607812419
-0.18513306909483496,0.16325320195979443,95.0,two-sided,fisher_z,ok,r_amyg-ant_minus_post_vmPFC_neg_vs_neu,C5SPGN,127,-0.011282318005790496,0.4499086548153892,0.8998173096307784
-0.19489029280685044,0.1533842246773333,95.0,two-sided,fisher_z,ok,r_amyg-ant_minus_post_vmPFC_neg_vs_neu,C5SPGN_log,127,-0.021402321858463167,0.40561695169205064,0.8112339033841013
