ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,r,p,p_two_tailed
-0.2130522391496791,0.13482735979013968,95.0,two-sided,fisher_z,ok,fd_neg_mean,neg_persist_crossrun_mean_z_L,127,-0.04033469630595799,0.6525388786770612,0.6525388786770612
-0.1311350348746698,0.2166375345354504,95.0,two-sided,fisher_z,ok,fd_neg_mean,l_amyg-ant_vmPFC_neg_vs_neu,127,0.04408679474391157,0.6226062556201414,0.6226062556201414
-0.04449691997151206,0.2981552182454759,95.0,two-sided,fisher_z,ok,fd_neg_mean,l_amyg-post_vmPFC_neg_vs_neu,127,0.13073114828665916,0.14292269071977623,0.14292269071977623
