ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,n_groups,beta,se,z,p,p_two_tailed,re_var,log_likelihood,converged,degenerate_re,optimizer
-0.22055547880434614,0.24457982444476142,95.0,two-sided,wald_normal,ok,fd_neg_mean,neg_persist_crossrun_mean_z_L,127,,0.012012172820207632,0.1186591455042122,0.10123259163181166,0.9193658252230246,0.9193658252230246,1.729036746665452e-07,63.117132904193966,True,False,lbfgs
-0.4509558804057099,0.7728785978619335,95.0,two-sided,wald_normal,ok,fd_neg_mean,l_amyg-ant_vmPFC_neg_vs_neu,127,,0.16096135872811182,0.3122084099302573,0.5155574084761785,0.6061635640064975,0.6061635640064975,0.014144551123621082,-54.02846618716882,True,False,lbfgs
-0.1378143006109952,1.0849143913181751,95.0,two-sided,wald_normal,ok,fd_neg_mean,l_amyg-post_vmPFC_neg_vs_neu,127,,0.47355004535359,0.3119263163950711,1.5181471407299085,0.12897730951618525,0.12897730951618525,2.382423742991344e-10,-54.22240893242679,True,False,powell
