fc_var,persistence_var,n,beta_persistence,se_persistence,t_persistence,p_persistence,r_squared,adj_r_squared,f_stat,f_pvalue
conn_r_amyg_post_vmPFC_neg_vs_neu,pos_persist_crossrun_mean_z_R,130,-0.5584285488336072,0.25616236617080657,-2.1799788828514037,0.0320572351020111,0.32552784909477606,-0.03579651746159396,0.900929688737144,0.6440008898966141
conn_r_amyg_post_vmPFC_neg_vs_neu,pos_persist_crossrun_mean_z_bilateral,130,-0.571945054966517,0.32163088265756223,-1.7782653526323908,0.07897872424569848,0.31322361037359403,-0.054692312640552077,0.8513456221397376,0.7196894552309765
conn_r_amyg_post_vmPFC_neg_vs_neu,neg_persist_concat_z_L,128,0.03875680414858044,0.10752790675670094,0.3604348426150794,0.7194376221110861,0.2878775771241545,-0.0896331048823178,0.762568030112639,0.8367585492692751
conn_r_amyg_post_vmPFC_neg_vs_neu,neg_persist_concat_z_R,128,-0.02666390505606937,0.11772282681733601,-0.2264973223709814,0.821371523620044,0.2872035173898351,-0.09066449748784278,0.7600630539814482,0.8397084885313496
conn_r_amyg_post_vmPFC_neg_vs_neu,neg_persist_concat_z_bilateral,128,0.04507690355965978,0.13019411265021197,0.3462284326232657,0.7300471909541719,0.28779156757920576,-0.08976470984868512,0.7622481330195092,0.8371367503253919
conn_r_amyg_safety_vs_threat,neg_persist_crossrun_mean_z_L,130,0.16913493265306637,0.23931630688924188,0.7067421976027058,0.4816826075438193,0.3228399707114802,-0.0399243306930841,0.8899441578498669,0.6610744118889101
conn_r_amyg_safety_vs_threat,neg_persist_crossrun_mean_z_R,130,0.24919290316847942,0.27549407044633817,0.9045309133686716,0.3683009087196094,0.3253842984674473,-0.036016970210706045,0.9003407753867602,0.6449191648687748
conn_r_amyg_safety_vs_threat,neg_persist_crossrun_mean_z_bilateral,130,0.2948607500291426,0.32681710208643394,0.9022194620377002,0.36952011482221214,0.32535108059550044,-0.03606798337119588,0.9002045354903597,0.6451315560155214
conn_r_amyg_safety_vs_threat,pos_persist_crossrun_mean_z_L,130,-0.20764277091131722,0.22534993344227353,-0.9214237064086276,0.3594681158093954,0.32562954396745436,-0.03564034319283804,0.9013470414792013,0.64334994091804
conn_r_amyg_safety_vs_threat,pos_persist_crossrun_mean_z_R,130,0.5160623033580419,0.23665019843538765,2.1806966855298957,0.0320022099168136,0.35531078783340575,0.009941567029873033,1.0287853301077126,0.4464122239258782
conn_r_amyg_safety_vs_threat,pos_persist_crossrun_mean_z_bilateral,130,0.11687715834333362,0.30240966681724585,0.38648618469582713,0.7001139163621226,0.32002256994195055,-0.04425105330343304,0.8785224883723614,0.6786745490194558
conn_r_amyg_safety_vs_threat,neg_persist_concat_z_L,128,-0.06371917582802308,0.09921764437129021,-0.6422161726554856,0.5225027499005632,0.3197549246750444,-0.04085692248517292,0.8867011086659595,0.6642639074257379
conn_r_amyg_safety_vs_threat,neg_persist_concat_z_R,128,-0.07557752711391474,0.10852610639575917,-0.6963995081359341,0.48812435868574755,0.32034591278511004,-0.03995263947338579,0.8891124063004231,0.6605646173128366
conn_r_amyg_safety_vs_threat,neg_persist_concat_z_bilateral,128,-0.11707455317283827,0.11973531464200847,-0.9777779723791139,0.33102550390824714,0.3241594526222805,-0.03411746405988403,0.904773479754627,0.6363943627377422
