persistence_var,affect_var,n,beta_persistence,se_persistence,t_persistence,p_persistence,r_squared,adj_r_squared,f_stat,f_pvalue
neg_persist_concat_z_L,C5SPGN,132,0.012606251417813408,0.14755450989709812,0.08543453823678301,0.9321122409694038,0.19285742135708928,-0.2153526184163368,0.472446541158403,0.996415132684981
neg_persist_concat_z_L,C5SPGN_log,132,0.006184187741024277,0.06391959651507685,0.09674948025627164,0.9231478731497665,0.24505469132417124,-0.13675672915555825,0.6418212713917008,0.9467425879976595
neg_persist_concat_z_R,PA_score,84,-0.014925886543298073,0.2984387825886862,-0.050013226879661955,0.960293037024406,0.32450076612819323,-0.019389752933817395,0.9436164946137376,0.5554153649102503
neg_persist_concat_z_R,NA_score,84,0.07072936318221879,0.07335712871867174,0.9641784570586103,0.3391767951347626,0.33317618954765116,-0.006297750318999151,0.9814485014034566,0.5083306295600544
neg_persist_concat_z_R,NA_score_log,84,0.44564072676630273,0.6622488189577284,0.6729203797866617,0.5038156361008759,0.3603515205222102,0.034712294606244476,1.1065973993415716,0.36545045145484983
neg_persist_concat_z_R,C5SPGP,132,0.10629910955548338,0.22456655543677362,0.47335236250445023,0.6371473940108101,0.33814449517562306,0.0034129754943289514,1.0101961580958332,0.47315713835414047
neg_persist_concat_z_R,C5SPGN,132,0.08324903292311955,0.1656385700496556,0.5025944917187037,0.6165192684325501,0.1951266238500725,-0.2119357732832241,0.47935310464497727,0.9958442720328218
neg_persist_concat_z_R,C5SPGN_log,132,0.018121317760285832,0.07183216091137892,0.25227304219126223,0.801425060830978,0.24552537410331776,-0.13604799991339522,0.6434552063178387,0.9457444143045478
neg_persist_concat_z_bilateral,PA_score,84,-0.24968622314359612,0.3545493941793193,-0.7042353681679487,0.4842574509056389,0.33050701520914116,-0.010325777048023399,0.9697042735247366,0.5228150819589409
neg_persist_concat_z_bilateral,NA_score,84,0.1454474309715942,0.08606988762380278,1.6898759251007835,0.09671297139492274,0.35537504160790223,0.027202335517379717,1.082890304441943,0.3905955157693785
neg_persist_concat_z_bilateral,NA_score_log,84,0.6762127586072973,0.7882726248221017,0.8578412307035347,0.3947030176707894,0.36360014763436477,0.03961476824822319,1.1222733208618292,0.34938713658397547
neg_persist_concat_z_bilateral,C5SPGP,132,-0.1298486208731871,0.245097828014789,-0.5297828296762881,0.5976119324027225,0.33857375300690706,0.004059329240285292,1.0121349901585035,0.4702487896279665
neg_persist_concat_z_bilateral,C5SPGN,132,0.09923859889639801,0.18079047893969302,0.5489149621065024,0.584469861485396,0.1955756720458618,-0.21125962025278278,0.4807244497910864,0.9957225824862044
neg_persist_concat_z_bilateral,C5SPGN_log,132,0.035531831901055244,0.07836107959799796,0.45343724312296285,0.6513629051994881,0.24675359754172488,-0.13419860600039124,0.6477284951954477,0.9430744364494851
