ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,df_resid,beta,se,t,p,p_two_tailed,r_squared,adj_r_squared
-0.4670508918356676,0.6041224278940199,95.0,two-sided,student_t,ok,r_amyg-ant_vmPFC_neg_vs_neu,PA_score,81,65,0.06853576802917616,0.2681771036513306,0.2555615937976669,0.7990963592633382,0.7990963592633382,0.16083288417036057,-0.03282106563647935
-0.08396238246093359,0.17309982254409512,95.0,two-sided,student_t,ok,r_amyg-ant_vmPFC_neg_vs_neu,NA_score,81,65,0.04456872004158076,0.06435764999623948,0.6925162749756242,0.49107993111916914,0.49107993111916914,0.1951447978192956,0.009408981931440685
-0.6453150942294809,0.5171593579917938,95.0,two-sided,student_t,ok,r_amyg-post_vmPFC_neg_vs_neu,PA_score,81,65,-0.0640778681188435,0.2910350976105705,-0.2201723044571933,0.8264270142834383,0.8264270142834383,0.16061569044648727,-0.03308838098893885
-0.10068924007595592,0.17860845676246773,95.0,two-sided,student_t,ok,r_amyg-post_vmPFC_neg_vs_neu,NA_score,81,65,0.0389596083432559,0.06992448935669654,0.5571668624495263,0.57932703366709,0.57932703366709,0.19306034790397497,0.00684350511258458
