ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,df_resid,beta,se,t,p,p_two_tailed,r_squared,adj_r_squared
-0.00410475073554793,0.0009022926429191078,95.0,two-sided,student_t,ok,C5PAGE,neg_persist_crossrun_mean_z_L,151,120,-0.0016012290463144109,0.0012644493376355748,-1.2663449603355312,0.10392114087398928,0.20784228174797856,0.2653064237531656,0.08163302969145703
