moderator_ci_low,moderator_ci_high,moderator_ci_level,moderator_ci_sidedness,moderator_ci_method,moderator_ci_status,predictor_ci_low,predictor_ci_high,predictor_ci_level,predictor_ci_sidedness,predictor_ci_method,predictor_ci_status,interaction_ci_low,interaction_ci_high,interaction_ci_level,interaction_ci_sidedness,interaction_ci_method,interaction_ci_status,predictor,moderator,outcome,n,beta_interaction,se_interaction,t_interaction,p_interaction,beta_predictor,p_predictor,beta_moderator,p_moderator,r_squared,adj_r_squared
-0.049326974554351435,0.19103114671887383,95.0,two-sided,student_t,ok,-1.643404930943829,0.13139829655694213,95.0,two-sided,student_t,ok,-0.7835505830245373,0.8540109957194775,95.0,two-sided,student_t,ok,neg_persist_crossrun_mean_z_L,C5SER,C5SPGP,126,0.035230206347470094,0.4125947178148866,0.08538695437995492,0.932127966197136,-0.7560033171934435,0.09408664591832393,0.0708520860822612,0.2448579725340149,0.26965849204659276,0.06844195414106224
-0.09664865258156477,0.08168976808280992,95.0,two-sided,student_t,ok,-0.6595243810323659,0.6573256713223272,95.0,two-sided,student_t,ok,-0.7871148980924654,0.4279060221363675,95.0,two-sided,student_t,ok,neg_persist_crossrun_mean_z_L,C5SER,C5SPGN,126,-0.17960443797804895,0.30613274042830035,-0.5866881070177931,0.5587622587027536,-0.0010993548550192744,0.9973630194065,-0.007479442249377431,0.8681414148440199,0.10921237600629885,-0.13620870407359842
-0.04344767041609619,0.03397162558001886,95.0,two-sided,student_t,ok,-0.25941193243912214,0.31225178200866016,95.0,two-sided,student_t,ok,-0.344581480230293,0.1828767304807709,95.0,two-sided,student_t,ok,neg_persist_crossrun_mean_z_L,C5SER,C5SPGN_log,126,-0.08085237487476105,0.13289666442613576,-0.6083852835877529,0.5443394872227596,0.02641992478476901,0.8548414155843032,-0.004738022418038669,0.8085929727774099,0.15181879757596595,-0.08186377860208416
