ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,df_resid,beta,se,t,p,p_two_tailed,r_squared,adj_r_squared
-1.6263692334020516,0.12755643272690365,95.0,two-sided,student_t,ok,neg_persist_crossrun_mean_z_L,C5SPGP,127,101,-0.749406400337574,0.4420774952798337,-1.6951923776694446,0.04655993806738269,0.09311987613476538,0.2588638086078905,0.07541425628311094
-0.648040642767806,0.6494122130950795,95.0,two-sided,student_t,ok,neg_persist_crossrun_mean_z_L,C5SPGN,127,101,0.0006857851636367651,0.3270233852210246,0.002097052365760525,0.49916546596943845,0.9983309319388769,0.10506701155225862,-0.11645105489520202
-0.329450271458821,0.41488555605826216,95.0,two-sided,student_t,ok,neg_persist_crossrun_mean_z_L,C5SPGN_log,127,101,0.04271764229972059,0.18761007072896163,0.22769375936878322,0.41017231081979527,0.8203446216395905,0.15788387796919168,-0.05056070669189938
