ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,r,p,p_two_tailed
-0.3403416563981741,-0.0024589657036623346,95.0,two-sided,fisher_z,ok,neg_persist_crossrun_mean_z_L,C5SPGP,127,-0.1765979517504283,0.023510047126178876,0.04702009425235775
-0.14644762174431641,0.2017073420144577,95.0,two-sided,fisher_z,ok,neg_persist_crossrun_mean_z_L,C5SPGN,127,0.028493993062327003,0.3752422291620373,0.7504844583240746
-0.11345516091346991,0.23367589660439547,95.0,two-sided,fisher_z,ok,neg_persist_crossrun_mean_z_L,C5SPGN_log,127,0.061984637996672254,0.24437734569194183,0.48875469138388367
