ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,r,p,p_two_tailed
-0.1749767482952636,0.08375700893046328,95.0,two-sided,fisher_z,ok,C5PAGE,C5SER,229,-0.04638785302949322,0.48485810020882836,0.48485810020882836
-0.06618834748806447,0.19204967627506728,95.0,two-sided,fisher_z,ok,C5PAGE,C5SES,229,0.06400200283240949,0.3349381635167507,0.3349381635167507
