ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,n_groups,beta,se,z,p,p_two_tailed,re_var,log_likelihood,converged,degenerate_re,optimizer
-1.2485903270519774,0.5142498488315503,95.0,two-sided,wald_normal,ok,pos_persist_crossrun_mean_z_L,PA_score,81,,-0.3671702391102135,0.44971239007159985,-0.8164556886052337,0.41423955715265137,0.41423955715265137,0.42730590863415907,-84.44849707943152,True,False,lbfgs
-0.3476776907156787,0.2273333536976539,95.0,two-sided,wald_normal,ok,pos_persist_crossrun_mean_z_L,NA_score,81,,-0.060172168509012414,0.1466891863699911,-0.41020180149640617,0.681657919492884,0.681657919492884,0.009951171705723027,14.052856560208326,True,False,powell
