ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,n_groups,beta,se,z,p,p_two_tailed,re_var,log_likelihood,converged,degenerate_re,optimizer
-0.09793499010072915,0.028610985158078493,95.0,two-sided,wald_normal,ok,l_amyg-ant_vmPFC_neg_vs_neu,neg_persist_crossrun_mean_z_R,127,,-0.03466200247132533,0.03228272974834899,-1.07370110091443,0.2829566677968165,0.2829566677968165,1.6039856299568958e-12,64.46122547258238,True,False,powell
-0.070115006480507,0.058599755246774556,95.0,two-sided,wald_normal,ok,l_amyg-post_vmPFC_neg_vs_neu,neg_persist_crossrun_mean_z_R,127,,-0.00575762561686622,0.03283600176905473,-0.1753449051855124,0.8608086290637236,0.8608086290637236,4.096559727477859e-12,63.93255509915497,True,False,powell
