ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,df_resid,beta,se,t,p,p_two_tailed,r_squared,adj_r_squared
-0.10781543666003027,0.04225351723849388,95.0,two-sided,student_t,ok,l_amyg-ant_vmPFC_neg_vs_neu,neg_persist_crossrun_mean_z_R,127,101,-0.03278095971076819,0.0378249252747104,-0.8666496886032294,0.3881881870083237,0.3881881870083237,0.11263229622578719,-0.10701317500545371
-0.06803352254858554,0.07837011228711539,95.0,two-sided,student_t,ok,l_amyg-post_vmPFC_neg_vs_neu,neg_persist_crossrun_mean_z_R,127,101,0.005168294869264928,0.036901080494976625,0.14005809043907244,0.8888930212353838,0.8888930212353838,0.10620702152332728,-0.11502886423822534
