ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,r,p,p_two_tailed
-0.0699020212352549,0.2623346800731321,95.0,two-sided,fisher_z,ok,C5PAGE,PA_score,137,0.09897380089626091,0.1249336315888914,0.2498672631777828
-0.23758033668278966,0.09612435475934798,95.0,two-sided,fisher_z,ok,C5PAGE,NA_score,137,-0.07276420426536404,0.19905530850655537,0.39811061701311073
-0.34035170423880534,-0.015858728299177095,95.0,two-sided,fisher_z,ok,C5PAGE,NA_score_log,137,-0.18308724896540113,0.01611759891405936,0.03223519782811872
