ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,n_groups,beta,se,z,p,p_two_tailed,re_var,log_likelihood,converged,degenerate_re,optimizer
-0.08245133786691267,0.06456703803508362,95.0,two-sided,wald_normal,ok,r_amyg-ant_vmPFC_neg_vs_neu,neg_persist_crossrun_mean_z_L,127,,-0.008942149915914514,0.037505376900202884,-0.23842314502553744,0.8115529178137959,0.8115529178137959,5.516519190781688e-12,62.00983844615672,True,False,lbfgs
-0.08576649737520588,0.06367667511633023,95.0,two-sided,wald_normal,ok,r_amyg-post_vmPFC_neg_vs_neu,neg_persist_crossrun_mean_z_L,127,,-0.011044911129437831,0.03812395882534699,-0.2897104988502543,0.7720377237124945,0.7720377237124945,5.153141089956346e-12,62.04235043328322,True,False,powell
