moderator_ci_low,moderator_ci_high,moderator_ci_level,moderator_ci_sidedness,moderator_ci_method,moderator_ci_status,predictor_ci_low,predictor_ci_high,predictor_ci_level,predictor_ci_sidedness,predictor_ci_method,predictor_ci_status,interaction_ci_low,interaction_ci_high,interaction_ci_level,interaction_ci_sidedness,interaction_ci_method,interaction_ci_status,predictor,moderator,outcome,n,n_groups,beta_interaction,se_interaction,p_interaction,beta_predictor,p_predictor,beta_moderator,p_moderator,re_var,log_likelihood,converged,optimizer
-0.008334095909118516,0.2303692843826996,95.0,two-sided,wald_normal,ok,-0.4124223017140448,0.2813187500216492,95.0,two-sided,wald_normal,ok,-0.31936936934412047,0.2941092071280745,95.0,two-sided,wald_normal,ok,l_amyg-ant_vmPFC_neg_vs_neu,C5SER,C5SPGP,126,,-0.012630081108022979,0.15650251262554712,0.9356788683142607,-0.06555177584619779,0.7110881743582249,0.11101759423679054,0.06828771366630182,0.13045476254672386,-121.5693533715833,True,powell
-0.12621371636492892,0.03029361008111609,95.0,two-sided,wald_normal,ok,-0.4972160783877182,-0.023113142533682657,95.0,two-sided,wald_normal,ok,-0.33666338691948094,0.11185797931589073,95.0,two-sided,wald_normal,ok,l_amyg-ant_vmPFC_neg_vs_neu,C5SER,C5SPGN,126,,-0.11240270380179512,0.11442081838575888,0.3259213687368856,-0.26016461046070044,0.031471019411553725,-0.04796005314190641,0.22966532059717681,0.016473368575163672,-77.27954972659711,True,powell
-0.05718507772830855,0.011804386466235578,95.0,two-sided,wald_normal,ok,-0.21411665742388383,-0.00498455565299602,95.0,two-sided,wald_normal,ok,-0.14171495764862332,0.05825653251486975,95.0,two-sided,wald_normal,ok,l_amyg-ant_vmPFC_neg_vs_neu,C5SER,C5SPGN_log,126,,-0.04172921256687679,0.05101407264134512,0.41336053239259196,-0.10955060653843993,0.04003443467980006,-0.022690345631036488,0.1973119241825103,0.0010558866486576406,17.698480673180086,True,powell
0.006450294159702705,0.23599794539019914,95.0,two-sided,wald_normal,ok,-0.26331628936275686,0.3951485375253816,95.0,two-sided,wald_normal,ok,-0.2347518880992522,0.3898784918660262,95.0,two-sided,wald_normal,ok,l_amyg-post_vmPFC_neg_vs_neu,C5SER,C5SPGP,126,,0.07756330188338698,0.1593474127311224,0.6264312875580245,0.06591612408131234,0.6947572330294818,0.12122411977495093,0.03844166560463247,0.12928241722015735,-121.43928076074945,True,powell
-0.1054283036399074,0.04624271137756778,95.0,two-sided,wald_normal,ok,-0.43594464223284113,0.016015545587748065,95.0,two-sided,wald_normal,ok,-0.3758815280569835,0.0613134743662469,95.0,two-sided,wald_normal,ok,l_amyg-post_vmPFC_neg_vs_neu,C5SER,C5SPGN,126,,-0.1572840268453683,0.11153138676826942,0.15847411114279986,-0.20996454832254655,0.06859797695723024,-0.02959279613116981,0.4443763668195124,0.01056312045815044,-77.25878193308068,True,powell
-0.04808209516798001,0.018930929121981657,95.0,two-sided,wald_normal,ok,-0.18312754166077722,0.018368041554628817,95.0,two-sided,wald_normal,ok,-0.15115039489537907,0.042773029452264466,95.0,two-sided,wald_normal,ok,l_amyg-post_vmPFC_neg_vs_neu,C5SER,C5SPGN_log,126,,-0.0541886827215573,0.04947117035753891,0.2733594682344427,-0.0823797500530742,0.10901656389712544,-0.014575583022999179,0.3938817333813738,0.0003256272865380122,17.178312039761465,True,powell
