ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,df_resid,beta,se,t,p,p_two_tailed,r_squared,adj_r_squared
-0.7653242243810251,1.2730276440750088,95.0,two-sided,student_t,ok,ant_vmPFC_neg_image_mean_z,PA_score,81,65,0.2538517098469918,0.5103182559128363,0.497438033826386,0.6205587998258089,0.6205587998258089,0.16317535007915063,-0.029938030671814664
-0.3101242553912803,0.18048127276322598,95.0,two-sided,student_t,ok,ant_vmPFC_neg_image_mean_z,NA_score,81,65,-0.06482149131402715,0.12282715332100365,-0.5277456129315224,0.5994728929158304,0.5994728929158304,0.19266577559431075,0.006357877654536215
-1.4489268116875587,0.8331775261203718,95.0,two-sided,student_t,ok,post_vmPFC_neg_image_mean_z,PA_score,81,65,-0.30787464278359344,0.571343703461462,-0.538860655886024,0.5918238580674808,0.5918238580674808,0.16372553396301814,-0.029260881276285344
-0.24366773456614038,0.30674078108963837,95.0,two-sided,student_t,ok,post_vmPFC_neg_image_mean_z,NA_score,81,65,0.031536523261748994,0.1377993260612985,0.22885832727309802,0.8196975644511775,0.8196975644511775,0.1898592678906178,0.002903714326914164
