ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,df_resid,beta,se,t,p,p_two_tailed,r_squared,adj_r_squared
-0.006203989911186169,0.0035618422371253436,95.0,two-sided,student_t,ok,C5PAGE,ant_vmPFC_neg_image_mean_z,127,102,-0.0013210738370304127,0.0024617735047465714,-0.5366350050007591,0.5926883068227737,0.5926883068227737,0.22205724329518983,0.03901188877641093
-0.003916864273452723,0.0049509580781919235,95.0,two-sided,student_t,ok,C5PAGE,post_vmPFC_neg_image_mean_z,127,102,0.0005170469023696007,0.0022354029619332206,0.2312991935567842,0.8175457250135176,0.8175457250135176,0.08934558705566553,-0.12492603951947201
