ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,df_resid,beta,se,t,p,p_two_tailed,r_squared,adj_r_squared
-0.3582716924846272,0.7487121199116711,95.0,two-sided,student_t,ok,l_amyg-ant_vmPFC_neg,PA_score,81,65,0.19522021371352194,0.2771425567920813,0.704403596377227,0.24184883072049568,0.48369766144099136,0.16635342254587104,-0.026026556866620254
-0.17520185005663777,0.0915092916216301,95.0,two-sided,student_t,ok,l_amyg-ant_vmPFC_neg,NA_score,81,65,-0.041846279217503835,0.06677334112920887,-0.626691408724475,0.26652824113380624,0.5330564822676125,0.19407601032410515,0.008093551168129376
-0.33019811539479493,0.9637988451116156,95.0,two-sided,student_t,ok,l_amyg-post_vmPFC_neg,PA_score,81,65,0.31680036485841034,0.3239628457977328,0.9778910420369797,0.1658769161613407,0.3317538323226814,0.1721686316300034,-0.01886937645538045
-0.2073314245826,0.10545827714030748,95.0,two-sided,student_t,ok,l_amyg-post_vmPFC_neg,NA_score,81,65,-0.05093657372114626,0.07830948989765817,-0.6504521200139948,0.25884640788964874,0.5176928157792975,0.19444983002792315,0.008553636957443822
