ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,r,p,p_two_tailed
-0.2163175415117456,0.22037937497709592,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg,PA_score,81,0.0021325906708198478,0.49246242829875686,0.9849248565975137
-0.2483290906448997,0.1879518257121927,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg,NA_score,81,-0.03169845654729631,0.38938490161282363,0.7787698032256473
-0.14156062272802974,0.29252624282263306,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg,PA_score,81,0.07923800231740163,0.2409766063850849,0.4819532127701698
-0.2154774682220232,0.22121756241250962,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg,NA_score,81,0.0030137298287048753,0.5106513092989102,0.9786973814021795
